2:42:00 PM16956,98.48818,83.57513,84.07791,-0.6584301,-0.4354275,-0.6138995,80.86739,59.25204,126.9636,56.5947,75.59473,124.5683,56.5947,75.59473,124.5683,52.10553,102.6445,85.44611,51.4822,115.9598,55.66122,56.28058,114.8308,39.32586,78.29114,81.48834,127.6014,97.26669,113.2604,67.7002,77.04803,107.1723,32.41832,60.70658,90.79994,32.56571,56.27256,82.81317,39.52578,87.22596,74.01684,125.8061,110.9683,97.11024,67.82716,86.15281,89.42575,29.70633,62.68534,76.00684,32.85149,55.66518,70.69308,41.32656,93.83691,64.49898,123.818,120.2256,77.7356,71.64047,98.99621,70.88903,35.15811,74.25538,61.56524,37.12683,65.69556,58.52315,45.10474,94.6927,51.28636,120.6193,124.5709,57.88916,74.32185,134.9394,59.54365,42.15089,128.354,58.58951,24.65449,118.3636,57.86945,18.21552,0,50,1
2:42:01 PM17159,85.89568,84.52885,82.38921,-0.7728482,-0.3610632,-0.5218611,71.42146,62.00426,127.3239,48.90632,80.7946,127.8796,48.90632,80.7946,127.8796,40.76077,106.7475,88.6614,36.88143,118.5799,58.53312,39.7608,116.0286,42.7807,71.28699,84.36317,128.0911,85.7195,114.2278,66.05964,60.29848,110.3562,34.02552,42.65994,95.64159,36.56454,38.40335,88.00148,44.21354,79.08369,76.01289,125.2463,97.55023,96.74667,64.59119,67.08911,91.70938,30.37588,43.05959,80.76979,36.86868,36.65132,76.12043,46.42046,84.3521,65.87384,122.5217,105.1313,76.50991,67.36544,78.48401,71.97507,34.28453,53.45801,65.29575,39.82025,45.70996,63.10387,49.07457,83.40968,52.67254,119.357,107.6791,56.32425,69.64318,113.0414,56.93695,36.26849,103.8604,56.72371,19.97778,93.48827,57.1144,14.90849,0,50,1
2:42:01 PM17280,76.92165,88.8157,86.39837,-0.7293553,-0.4391024,-0.5246236,63.72264,66.12325,131.611,39.65515,82.86212,131.3868,39.65515,82.86212,131.3868,28.90875,105.8948,91.01622,24.01411,115.4733,60.25858,27.54353,112.239,44.99561,61.62029,88.38457,131.8468,74.42475,117.9993,69.37821,49.74385,111.1344,37.29245,33.54044,94.89799,40.01162,29.89481,86.98873,47.86044,70.1606,80.69417,129.3179,87.75642,101.6049,68.50048,58.21848,93.0003,34.21701,35.20669,80.13423,40.80904,29.0712,75.12708,50.5149,76.33831,71.00383,126.9139,97.02665,82.18875,71.86364,71.46189,74.59421,38.51717,47.04202,65.87639,43.86024,39.28005,63.1788,53.23818,76.60817,57.71005,124.05,101.2901,62.37037,74.6546,103.4061,61.99232,40.93113,92.97031,60.35131,25.51081,83.65894,59.92454,20.78878,0,50,1
2:42:01 PM17353,68.26104,88.76043,82.74852,-0.6620411,-0.5248508,-0.5350077,62.21829,60.11917,126.0366,35.45919,71.82865,128.3797,35.45919,71.82865,128.3797,17.93795,95.37943,90.80405,9.573699,105.8912,61.13502,12.99188,103.9441,45.63729,55.96233,81.4353,128.4949,59.31786,118.258,68.73415,34.39285,109.3487,37.37327,21.87559,90.04405,39.29609,20.31677,80.90923,46.50851,65.6389,75.7965,124.9021,75.42974,104.9021,65.75545,46.069,93.67382,32.11465,26.3476,76.07236,38.36546,21.82613,69.12339,47.81261,73.38602,67.73605,121.3351,88.37744,87.44055,66.86346,62.84549,77.95345,34.00665,40.8657,64.25214,39.42538,34.26714,59.26104,48.867,75.99974,55.05206,117.1993,96.46278,68.66644,67.56299,91.39875,69.83125,34.18956,78.13231,66.52003,21.45831,69.18008,64.65458,18.37768,0,50,1
2:42:01 PM17454,55.18484,89.40804,85.34064,-0.5215055,-0.6251678,-0.5806868,53.92269,58.20004,127.1721,25.28024,63.99537,128.9077,25.28024,63.99537,128.9077,4.044715,84.88904,91.73695,-5.132509,94.17628,61.9346,-0.324419,92.68182,46.68388,43.30135,77.60589,130.2036,40.73924,117.0059,72.15177,19.04766,104.1425,39.82718,10.94173,82.5664,40.71112,11.14525,73.0256,47.48783,54.03511,74.26556,126.783,59.34533,107.4325,69.29842,33.96484,91.84482,34.24734,18.19337,70.28995,39.04695,14.90236,62.07065,48.06729,63.38772,68.161,123.218,75.5909,93.00831,70.23762,53.59705,79.9331,36.13139,34.79955,61.7687,40.07495,29.05531,55.02869,49.07842,68.70654,56.50784,118.7041,87.37339,76.31675,70.52672,77.88726,74.68316,38.186,63.70293,67.4959,28.41263,55.27168,63.55944,26.84481,0,50,1
2:42:01 PM17552,51.48169,89.83791,85.20168,-0.4743539,-0.6367324,-0.6079147,51.25162,57.43349,126.0998,22.31211,61.54295,127.4317,22.31211,61.54295,127.4317,0.2974274,81.9633,90.48145,-8.595328,91.01854,60.53902,-2.865499,89.58028,45.58056,39.49099,76.10229,129.4569,35.72981,116.9283,72.50731,15.34176,103.4545,39.61316,8.561584,81.42143,39.88603,9.206407,71.74856,46.40419,50.45278,73.47634,126.1581,54.89191,108.5142,69.75723,31.04788,92.46002,33.87691,16.46247,69.92429,37.76027,13.46902,61.23928,46.5021,60.19713,68.01906,122.6116,71.9077,95.01873,70.61504,51.29615,81.66169,35.7881,33.50513,62.36879,38.85872,27.9739,55.0267,47.58079,66.25107,56.826,117.8843,84.61187,79.02766,70.673,69.56667,73.13728,41.06865,54.09148,63.05054,38.45916,46.95233,58.67867,41.16695,0,50,1
2:42:01 PM17651,47.80629,92.30573,84.18356,-0.4212061,-0.674943,-0.6058361,49.75088,60.28369,125.3044,20.59046,62.21187,126.4348,20.59046,62.21187,126.4348,-3.031658,80.12473,89.20736,-12.14386,87.61008,58.91647,-5.354825,85.77954,44.38991,36.60443,78.02922,128.4492,30.15172,118.0301,71.19817,11.02619,102.3653,38.54176,6.025429,79.87895,39.12401,7.368261,70.36879,45.73071,47.74822,76.21318,125.2363,49.90009,111.066,68.62566,27.51224,92.89263,32.84673,14.66798,69.3566,36.8517,12.27254,60.48863,45.67933,57.89308,71.48193,121.7902,67.86818,98.90189,69.68505,48.5351,83.73765,34.89027,32.19905,63.20038,37.86384,27.13054,55.45291,46.6612,64.79864,60.74806,117.1857,81.7318,83.92043,69.93871,66.42203,75.67603,41.0595,51.74152,64.18279,40.77091,44.61679,58.85802,45.59642,0,50,1
2:42:01 PM17765,45.2614,95.8411,83.86302,-0.3882139,-0.7006207,-0.5986823,48.60342,64.45941,125.2903,19.4253,65.04325,126.3543,19.4253,65.04325,126.3543,-5.618802,80.69627,89.12607,-14.68556,86.49506,58.50431,-6.680531,83.93526,44.46809,34.66153,81.58494,128.2081,26.48511,120.5325,70.57744,8.22855,102.851,38.53387,4.471231,80.18383,39.76638,6.235041,70.85774,46.52721,45.86763,80.25387,125.0372,46.51132,114.4731,68.11734,24.91049,94.31694,33.00886,13.30192,70.30295,37.63375,11.30362,61.44312,46.55923,56.21293,75.96619,121.6652,64.99557,103.1858,69.3405,46.33669,86.47411,34.96486,30.99051,65.28033,38.24738,26.24172,57.37433,47.06923,63.60767,65.52814,117.2006,79.51793,88.88896,69.78536,65.21088,78.53231,41.13037,50.70577,66.86971,41.64858,43.21711,61.53316,47.52343,0,50,1
2:42:01 PM17895,44.7745,98.13428,83.50878,-0.3870711,-0.7133776,-0.5841818,48.69867,67.48592,125.3681,19.55435,67.84786,126.6544,19.55435,67.84786,126.6544,-6.013954,82.35423,89.37703,-15.30196,87.29549,58.70468,-7.055716,84.21832,44.85183,34.652,84.52525,128.1179,25.70849,122.4292,69.99023,7.383589,103.8082,38.57477,3.922325,81.15636,40.39764,5.817187,71.93111,47.34802,45.83264,83.23596,124.8826,45.7449,116.5005,67.47073,23.99131,95.29384,33.14237,12.68134,71.31249,38.46917,10.8103,62.58248,47.57128,56.17632,78.98315,121.501,64.31324,105.3969,68.72686,45.32085,87.55862,35.16074,30.24357,66.34656,39.26305,25.6536,58.60296,48.18219,63.61498,68.54516,117.1506,78.94269,91.24221,69.28571,64.57797,79.71602,41.14927,50.01556,68.21071,42.40339,42.44059,63.09833,48.8568,0,50,1
2:42:01 PM18005,44.46508,100.0903,82.73501,-0.3887432,-0.7248651,-0.568726,48.65316,70.26781,125.0993,19.5435,70.60357,126.5262,19.5435,70.60357,126.5262,-6.426445,84.25578,89.26275,-15.91984,88.49165,58.58112,-7.568981,84.93488,44.74143,34.60355,87.315,127.5988,25.30541,124.0715,68.87477,6.911048,104.4589,38.16286,3.621353,81.87152,40.68635,5.567976,72.79562,47.848,45.75904,85.98574,124.3342,45.31995,118.1367,66.36684,23.3548,95.88004,32.90847,12.19483,72.03538,38.97962,10.37935,63.48776,48.25983,56.08303,81.69218,120.9833,63.89637,107.1011,67.73451,44.37103,87.87383,35.31295,29.50653,66.80735,40.60485,25.07722,59.38527,49.60767,63.51111,71.19746,116.7954,78.53976,92.99821,68.48295,63.92023,80.29793,41.03066,49.26226,69.0657,43.10818,41.66489,64.29302,50.08259,0,50,1
