11:18:29 AM8656,52.12387,115.2688,67.84241,-0.2078994,-0.8076184,-0.5518426,65.08058,86.67077,112.6425,35.35095,79.43839,114.8565,35.35095,79.43839,114.8565,0.9916825,86.02726,79.25037,-1.749199,84.15791,45.31656,9.130401,80.234,31.62867,46.35714,100.4245,115.4298,26.03433,134.4827,53.46597,14.56902,151.4509,15.69832,7.658607,157.6343,-6.622527,2.742144,158.2534,-18.91773,58.00665,101.9265,111.7351,47.93361,133.6147,50.40023,42.07367,151.2043,5.908143,37.42806,158.1168,-21.28127,33.7512,159.4962,-35.3286,69.58146,100.1879,108.0028,69.78181,127.2363,51.50394,72.29334,151.2289,13.89656,65.22607,145.8011,-12.33306,59.75616,134.4272,-19.86078,79.8074,91.35741,103.5295,88.40956,116.6938,52.0868,102.8118,131.159,23.21456,101.1751,126.9278,4.189173,95.0447,118.8113,-3.606452,1,11.91489,167.4313,-143.7878,2.399536
11:18:29 AM8860,36.24127,136.7478,73.02623,-0.1867567,-0.8221644,-0.5377432,49.57369,109.2829,118.4211,19.99984,101.4314,120.6123,19.99984,101.4314,120.6123,-14.45951,106.6122,84.87048,-19.72689,104.7464,51.23592,-9.126818,100.7786,36.66931,30.53381,122.6649,120.8515,9.814042,155.1046,58.1551,0.3997754,171.4189,19.54183,-5.218693,178.0698,-3.006035,-9.78496,179.4972,-15.27486,42.16801,124.3575,117.1912,31.74435,154.6686,55.2222,28.86613,172.6807,10.60652,26.36583,180.9326,-16.49113,23.15826,182.8056,-30.57718,53.79971,122.8086,113.5534,53.72215,148.8008,56.56071,55.4671,172.7494,18.882,49.07666,169.0143,-7.812786,43.82909,158.1754,-16.57763,64.24462,114.1269,109.3003,72.57579,138.6891,57.43923,85.42593,152.517,27.54047,83.82957,148.3334,8.501174,78.54237,140.0224,0.5749925,1,11.91489,167.4313,-143.7878,1.535091
11:18:29 AM9016,14.91377,152.3446,68.96825,-0.1010366,-0.9056087,-0.4119034,33.03623,133.2763,116.9343,4.751945,122.3688,121.6338,4.751945,122.3688,121.6338,-32.23709,119.6585,88.22369,-44.97098,114.2423,57.06245,-37.19312,109.1534,40.50134,12.57509,144.5215,118.4808,-14.06051,165.1847,53.0892,-26.27161,172.6238,12.57604,-33.14516,174.4897,-10.52117,-37.72769,174.8375,-22.64635,23.7828,147.0482,114.0513,7.646083,166.9377,49.15456,1.855943,178.1485,2.634993,-2.019895,182.5825,-25.18491,-5.429899,182.9011,-39.25539,35.39053,146.3911,110.0816,30.21377,163.9546,50.1776,28.48063,183.9783,10.27378,22.40282,178.5507,-16.20268,17.86961,166.9356,-24.93028,46.68505,138.4955,106.5247,50.19393,156.3657,51.47362,60.45221,167.7664,19.61354,59.58871,162.1811,0.8890805,55.15143,152.3132,-6.830091,1,11.91489,167.4313,-143.7878,0.8070287
11:18:29 AM9153,2.094262,149.1858,60.31429,0.02369271,-0.9355549,-0.3523858,26.45254,136.5903,107.6513,0.792957,121.5596,115.183,0.792957,121.5596,115.183,-38.23009,112.1262,85.51851,-55.41068,103.7814,57.2749,-51.75747,98.45968,39.72747,4.554585,144.4287,110.209,-29.65669,156.0367,46.12053,-45.06505,155.3097,6.022873,-53.30025,152.5792,-16.53669,-58.22927,151.7387,-28.40121,14.84425,148.4449,104.7674,-8.878345,161.0355,40.37574,-19.06427,166.7331,-6.390306,-25.16436,168.1603,-34.12802,-29.28857,167.9436,-47.89174,26.09281,149.4232,99.92573,13.88578,161.8456,39.75562,7.025064,179.8846,-0.5406838,0.6455497,174.5207,-26.95907,-2.901247,163.0266,-36.2988,38.27502,143.2531,95.91566,34.89611,157.7187,39.86558,40.19818,169.81,7.063726,39.16147,164.8703,-11.83261,36.33962,154.3657,-20.13713,1,11.91489,167.4313,-143.7878,0.2643912
11:18:29 AM9321,-5.493656,141.6039,46.11161,0.1660087,-0.93142,-0.3238796,20.40648,134.2962,93.7409,-2.68944,115.7832,101.7973,-2.68944,115.7832,101.7973,-39.63856,101.1894,71.57229,-56.2849,90.53083,43.79093,-57.01185,84.60877,27.14196,-2.431888,138.7961,96.12064,-37.89029,143.1235,31.80532,-52.12744,137.6276,-8.355185,-59.38905,132.457,-30.82165,-63.91613,130.1535,-42.6958,7.139315,144.1593,90.53086,-18.10037,151.0394,25.85324,-28.52954,151.1806,-21.20514,-34.50157,149.6994,-48.96788,-38.06136,149.2071,-62.82934,18.11812,146.6849,85.63022,4.278427,155.2743,25.14506,-4.968482,170.2294,-15.92932,-10.39192,164.4795,-42.47975,-12.35673,153.8785,-52.41317,31.10279,142.3151,81.77527,25.67143,154.3878,25.32146,27.93745,166.5558,-7.800721,27.3776,162.7429,-26.97609,26.50653,153.2095,-36.43735,1,11.91489,167.4313,-143.7878,-0.1494059
11:18:29 AM9490,-14.03867,138.3067,36.52398,0.2676263,-0.9233817,-0.2752132,11.80401,136.1188,84.69179,-9.32993,115.6844,93.45844,-9.32993,115.6844,93.45844,-42.91533,97.53833,61.29469,-57.99846,85.08202,33.36891,-64.30779,77.75372,19.35506,-11.41251,138.2899,86.63651,-46.20806,135.6904,21.8677,-58.88133,126.6293,-18.17043,-65.16225,119.7764,-40.48177,-69.11405,116.196,-52.29494,-2.379491,144.3548,80.87119,-27.27725,145.3533,15.70464,-36.98889,141.3339,-31.33584,-42.42509,137.6722,-59.00655,-45.4936,136.1543,-72.93909,8.341706,147.7841,75.94923,-5.459956,151.8906,14.98679,-15.40466,162.0878,-27.36162,-19.96331,155.7135,-53.93204,-21.01107,146.2934,-64.32034,21.76754,144.6281,72.43578,15.90297,153.2806,15.40049,16.75093,162.8758,-18.62134,16.65911,159.1288,-37.81763,16.81864,150.7725,-47.81763,1,11.91489,167.4313,-143.7878,-0.4956657
11:18:29 AM9617,-21.39038,137.0426,35.16392,0.3045569,-0.9116276,-0.2760077,5.151037,136.1676,82.99232,-14.94272,114.8511,92.0975,-14.94272,114.8511,92.0975,-47.17922,95.85351,59.0571,-62.43052,83.12224,31.34749,-71.28114,75.50273,19.00314,-18.11135,137.3184,85.23721,-53.60149,132.9569,20.94169,-66.38194,123.366,-18.93867,-72.7529,116.4443,-41.20319,-76.51677,112.4643,-52.99532,-9.431341,143.7559,79.33524,-35.19843,143.4245,14.50067,-45.41296,138.5747,-32.35465,-51.11375,134.5357,-59.91942,-54.19473,132.8097,-73.83831,1.062572,147.6378,74.26201,-13.70264,150.9162,13.47541,-24.57866,159.3054,-29.04047,-29.30995,152.9086,-55.57528,-30.24709,144.3379,-66.30788,14.56771,145.0654,70.58078,7.581564,153.2495,13.60275,7.435965,162.0313,-20.64826,7.203944,158.385,-39.86277,7.523386,150.6812,-50.12523,1,11.91489,167.4313,-143.7878,-0.7328387
11:18:29 AM9744,-29.609,136.1174,35.50985,0.3242934,-0.9034352,-0.2804257,-2.260405,136.0096,82.88929,-21.61981,114.1716,92.34312,-21.61981,114.1716,92.34312,-52.78202,95.55834,58.07606,-69.82768,83.07743,31.31448,-81.4846,75.45257,21.46729,-25.50468,136.5379,85.52125,-61.93124,131.1523,21.82991,-75.52365,121.9024,-17.86207,-82.45936,115.4309,-40.09323,-86.00351,111.0906,-51.91036,-17.10026,143.1994,79.47084,-43.92587,142.1028,15.07551,-54.99405,137.0206,-31.56079,-61.19267,132.9394,-59.01165,-64.32029,130.9358,-72.90433,-6.800402,147.3559,74.22054,-22.65915,150.1678,13.68655,-34.43446,157.3511,-28.81061,-39.56461,151.0715,-55.29927,-40.60142,143.0936,-66.33738,6.705748,145.1428,70.31624,-1.446138,153.0718,13.4571,-2.448893,160.9729,-20.99345,-2.932601,157.4092,-40.21877,-2.691959,150.3584,-50.74999,1,11.91489,167.4313,-143.7878,-1.115599
11:18:29 AM9862,-46.64802,133.0467,39.34703,0.3167627,-0.897829,-0.3058831,-16.88992,132.7183,85.25037,-35.55617,110.6225,95.46829,-35.55617,110.6225,95.46829,-69.04701,95.23851,61.80135,-89.51978,84.84725,36.59426,-103.787,77.93789,29.34844,-39.97086,133.0192,89.0821,-79.59171,127.9333,27.30177,-95.91453,120.4954,-11.73682,-104.4438,115.125,-33.70539,-108.3914,110.7545,-45.48319,-31.94479,139.8117,82.67418,-62.04922,139.1048,19.73931,-75.85293,134.8266,-26.24366,-83.65749,131.224,-53.34973,-87.3314,129.0262,-67.11738,-21.96405,144.1081,76.94225,-40.94925,147.3673,17.33763,-55.00688,153.9414,-24.56023,-61.81846,148.8483,-50.92427,-63.70566,141.8798,-62.65411,-8.659829,142.0503,72.32483,-19.80083,150.4576,16.04447,-22.71887,158.0276,-18.37141,-24.21263,154.9099,-37.62225,-24.57766,148.5359,-48.53122,1,11.91489,167.4313,-143.7878,-1.479368
11:18:29 AM10072,-55.69322,132.6219,42.30501,0.2817732,-0.9151306,-0.2883398,-24.44247,132.8173,87.20625,-43.35409,111.5721,98.69754,-43.35409,111.5721,98.69754,-79.00334,96.93572,66.96941,-101.4172,86.89984,43.31753,-116.5754,80.84124,37.22234,-47.36614,133.8848,91.77447,-89.14718,128.0866,31.49834,-107.1151,120.3692,-6.755589,-116.5843,114.774,-28.27853,-121.0856,110.2713,-39.81663,-39.37559,140.254,84.90406,-71.56799,138.5275,23.03127,-87.11808,133.3423,-22.29628,-95.95428,129.1004,-48.99005,-100.115,126.5472,-62.565,-29.4778,144.0939,78.72202,-50.34208,146.1147,19.69348,-65.7888,151.4438,-21.89097,-73.86944,146.2539,-47.87499,-76.49525,139.4789,-59.69422,-16.39591,141.5242,73.74025,-29.17202,148.5657,17.6201,-33.17715,154.7634,-16.96055,-35.47066,151.414,-36.09345,-36.44038,145.1597,-47.07167,1,11.91489,167.4313,-143.7878,-2.227729
