4:05:32 PM206,8.533309,113.7738,72.06219,-0.2095066,-0.685001,-0.6977683,27.28347,78.43761,107.1435,-0.7407318,68.6423,110.1203,-0.7407318,68.6423,110.1203,-33.32732,86.631,78.951,-50.34151,98.23083,52.95869,-63.34293,104.7854,43.2145,8.606099,89.30052,114.2881,-19.29691,132.7731,64.77731,-28.90745,151.3874,28.62355,-34.74151,156.9644,6.544746,-37.99625,157.7776,-5.819763,19.39318,92.46931,110.1631,1.598906,134.4264,59.89098,-4.882865,153.7115,17.65709,-10.38451,159.4064,-8.841911,-13.82137,159.9184,-22.49121,30.31069,92.57363,105.3089,23.20758,129.9903,57.75784,19.33364,151.5319,20.21774,13.7506,156.9755,-5.571677,9.70895,156.0831,-18.77016,40.30424,86.00969,98.33418,41.92069,121.4534,54.49845,48.86967,134.5198,23.45592,48.4295,136.2119,4.513887,46.0111,134.3807,-7.991816,2,2.1,0.6462767,-143.7878,167.4313,2.113272,67.11929
4:05:33 PM872,2.233933,117.7777,53.95316,-0.2013633,-0.7869901,-0.5831804,24.19298,88.74342,92.75681,-3.140599,78.20268,98.40778,-3.140599,78.20268,98.40778,-36.84564,90.39326,65.66077,-55.22266,97.67414,39.03535,-69.62267,102.1595,29.99314,5.276747,99.65191,99.16566,-26.8185,134.2376,45.37449,-37.39919,150.5318,8.381337,-43.48907,158.4161,-12.91102,-47.28877,160.4938,-24.95395,15.70977,102.6866,94.12978,-6.25021,136.1283,39.32341,-12.80907,152.5069,-4.108768,-17.07372,160.8477,-30.13069,-20.0796,162.7764,-43.73631,26.40336,102.5932,88.80015,15.45722,132.4273,36.82256,9.903526,148.738,-3.070085,5.826786,157.2409,-28.30854,2.759048,159.2717,-41.74575,36.43738,95.56079,82.36069,34.44384,124.3779,33.92473,37.74445,133.0908,0.8211433,38.50644,136.3365,-17.90697,37.91267,136.2666,-30.66898,2,2.1,0.6462767,-143.7878,167.4313,6.027327,67.11929
4:05:33 PM1108,0.4513569,118.7606,49.48764,-0.208699,-0.7950547,-0.5695022,23.0861,90.28828,88.31943,-4.130577,79.76553,94.53952,-4.130577,79.76553,94.53952,-38.04096,91.69197,61.90744,-56.60143,98.72716,35.34329,-71.06066,103.0582,26.28072,4.24792,101.2406,94.88158,-28.77066,135.0443,41.15219,-39.65569,151.1021,4.143944,-45.9191,158.9101,-17.12617,-49.89405,161.2022,-29.06811,14.59327,104.2305,89.64212,-8.304673,136.8983,34.75289,-15.21447,153.2127,-8.649019,-19.70558,161.4742,-34.65813,-22.84053,163.5868,-48.22219,25.20178,104.0892,84.1461,13.3692,133.2103,31.95884,7.443836,149.5122,-7.883921,3.125571,158.0038,-33.08596,-0.0345877,160.2202,-46.50992,35.1494,96.99342,77.64241,32.32643,125.1634,28.86815,35.28632,134.184,-4.185182,35.94178,137.7191,-22.86489,35.34213,137.9216,-35.70166,2,2.1,0.6462767,-143.7878,167.4313,7.128419,67.11929
4:05:33 PM1231,-0.965794,118.5044,46.9425,-0.217248,-0.7907213,-0.5723313,22.11429,89.72554,85.28309,-5.038381,79.20216,91.77588,-5.038381,79.20216,91.77588,-39.22533,91.65351,59.6321,-58.01795,99.05735,33.33267,-72.5139,103.4455,24.37206,3.379333,100.6612,92.16102,-30.26456,134.8918,39.0939,-41.36715,151.3682,2.335135,-47.76324,159.4142,-18.80639,-51.87826,161.9892,-30.64186,13.66208,103.6715,86.81116,-9.878654,136.7584,32.44745,-17.10938,153.5458,-10.7212,-21.79065,162.1192,-36.59549,-25.0458,164.5528,-50.07489,24.19951,103.552,81.17956,11.75176,133.0562,29.35179,5.489706,149.763,-10.27109,0.9474147,158.5007,-35.34933,-2.34241,160.981,-48.70189,34.05177,96.48634,74.50028,30.65476,125.0014,25.96374,33.36463,134.4836,-6.981659,33.89386,138.3095,-25.60799,33.19069,138.813,-38.45298,2,2.1,0.6462767,-143.7878,167.4313,7.530054,67.11929
4:05:33 PM1351,-2.324285,117.7413,45.12426,-0.237195,-0.7811794,-0.5774922,20.7539,88.2,82.88165,-6.484931,78.05238,89.60751,-6.484931,78.05238,89.60751,-40.6048,91.70575,57.88328,-59.37967,99.87457,31.79854,-73.8657,104.6239,22.98409,2.286564,99.36695,90.1031,-31.44592,134.6815,37.80809,-42.48617,151.6065,1.234823,-48.87705,159.8811,-19.81985,-53.04204,162.9632,-31.49353,12.5503,102.2648,84.65555,-11.11585,136.2853,30.92619,-18.42024,153.6574,-11.99799,-23.20132,162.5005,-37.76305,-26.53163,165.3331,-51.13786,23.01404,102.0322,78.89162,10.41128,132.2646,27.52304,4.100805,149.6181,-11.81322,-0.5602192,158.647,-36.76619,-3.951178,161.4272,-50.04429,32.66626,94.87656,72.01887,29.13681,123.9395,23.81788,31.96757,134.2767,-8.859091,32.5153,138.573,-27.38202,31.73892,139.4811,-40.24829,2,2.1,0.6462767,-143.7878,167.4313,8.986802,67.11929
4:05:33 PM1568,-3.182138,118.7166,43.98666,-0.2276127,-0.7905017,-0.5685944,19.95978,89.85965,82.23118,-7.224307,79.56398,88.95352,-7.224307,79.56398,88.95352,-41.20403,92.52268,56.79054,-59.86456,100.201,30.47578,-74.30678,104.7791,21.49414,1.361692,100.958,89.21899,-32.411,135.3101,36.31238,-43.2528,151.7444,-0.5429469,-49.51919,159.7457,-21.74021,-53.62523,162.7427,-33.46167,11.62726,103.8746,83.78487,-12.06136,137.0013,29.50969,-19.15021,153.9586,-13.61603,-23.8233,162.4495,-39.51902,-27.08488,165.1254,-52.95461,22.1212,103.6588,78.07548,9.51612,133.1235,26.26327,3.398456,150.1377,-13.25121,-1.184309,158.808,-38.34548,-4.523622,161.4104,-51.69115,31.86851,96.49962,71.34201,28.33052,124.9136,22.75631,31.35261,134.9704,-9.990953,31.98718,139.051,-28.55986,31.27808,139.8646,-41.44549,2,2.1,0.6462767,-143.7878,167.4313,9.505404,67.11929
4:05:33 PM1682,-3.617519,120.9325,42.42665,-0.2148026,-0.8073904,-0.5495276,19.73705,93.34771,81.47224,-7.338232,82.86495,88.3429,-7.338232,82.86495,88.3429,-41.246,94.50391,55.60448,-59.87386,101.2466,29.01165,-74.30027,105.4893,19.8387,0.9654343,104.3705,88.10676,-33.0283,136.9417,34.22438,-43.73586,152.5717,-3.017996,-49.90986,160.1254,-24.40577,-53.95367,162.837,-36.23367,11.21501,107.2858,82.64188,-12.6737,138.7312,27.46177,-19.45752,155.7845,-15.67517,-24.01058,164.0865,-41.66061,-27.156,166.2426,-55.28333,21.73517,107.0661,76.98108,8.966414,135.0588,24.39849,3.102707,151.6854,-15.31899,-1.347742,159.9859,-40.56168,-4.616113,162.2312,-54.03788,31.60413,99.87042,70.46735,27.9016,127.0132,21.17226,31.11952,136.4035,-11.75374,31.84374,140.034,-30.41261,31.1737,140.6021,-43.32437,2,2.1,0.6462767,-143.7878,167.4313,9.851086,67.11929
4:05:33 PM1957,-3.387204,127.9033,36.93193,-0.1963367,-0.832444,-0.5181592,19.87966,102.3009,77.35574,-7.124213,91.70693,84.33595,-7.124213,91.70693,84.33595,-40.19948,101.2227,50.0944,-58.40268,106.4731,22.87831,-72.72612,110.323,13.30884,0.8705558,113.3061,83.30829,-32.92253,143.1205,27.73047,-42.80986,158.9096,-9.671266,-48.52674,166.4541,-31.18894,-52.2362,168.6749,-43.29935,11.14361,116.1466,77.84812,-12.51402,144.9337,21.13882,-18.36251,163.128,-21.66763,-22.41067,171.9136,-47.57751,-25.15766,173.8274,-61.39544,21.73486,115.8511,72.325,9.212959,141.4618,18.48396,4.24735,159.0732,-20.9303,0.3063128,167.8326,-46.10251,-2.557691,169.796,-59.80957,31.78621,108.5415,66.23051,28.30061,133.5737,15.81538,32.44134,142.7796,-17.05954,33.63801,146.1773,-35.7379,33.23511,146.3952,-48.73928,2,2.1,0.6462767,-143.7878,167.4313,9.861233,67.11929
4:05:33 PM2242,-0.8220937,136.6287,29.04662,-0.2048506,-0.8220692,-0.5312613,22.04129,110.1398,69.128,-5.102758,99.76057,75.88361,-5.102758,99.76057,75.88361,-37.11098,110.729,41.06734,-54.47595,116.915,13.50231,-68.35198,120.9532,3.3836,3.14853,121.2768,75.20429,-30.15316,152.3325,20.01087,-39.4201,169.8523,-16.77397,-44.84182,178.1566,-38.08726,-48.3639,180.7832,-50.1985,13.46784,124.0786,69.81173,-9.708448,154.0045,13.49454,-15.15614,173.7081,-28.6922,-19.06949,183.1751,-54.38184,-21.66278,185.5426,-68.16248,24.06851,123.7422,64.30907,11.98261,150.3169,10.83684,7.355289,169.5269,-27.86544,3.475525,179.0278,-52.77686,0.807282,181.5187,-66.43906,34.04806,116.408,58.12674,30.98252,142.2453,8.091922,35.42043,154.1077,-23.88061,36.64524,158.8203,-42.26945,36.49766,159.588,-55.301,2,2.1,0.6462767,-143.7878,167.4313,8.198736,67.11929
4:05:33 PM2412,-0.5738537,139.5729,27.23673,-0.1945301,-0.8258533,-0.5292676,22.12029,113.4239,67.6362,-5.009611,102.8874,74.20245,-5.009611,102.8874,74.20245,-36.75481,113.5234,39.04387,-53.92425,119.5018,11.31109,-67.68588,123.3965,1.000368,3.098853,124.457,73.49683,-29.93233,155.0322,17.87429,-38.90448,172.6657,-18.92931,-44.15358,180.985,-40.27995,-47.57114,183.5639,-52.4421,13.44535,127.3059,68.18161,-9.443445,156.8166,11.5287,-14.57346,176.864,-30.5357,-18.32136,186.4061,-56.22221,-20.79644,188.72,-70.05454,24.09578,127.0182,62.77308,12.29491,153.2674,9.076873,7.92768,172.6421,-29.57353,4.183008,182.1225,-54.51341,1.616056,184.5475,-68.22235,34.17928,119.7256,56.71143,31.37325,145.3153,6.534409,36.03361,157.1503,-25.41664,37.38635,161.8149,-43.80875,37.34641,162.5806,-56.83839,2,2.1,0.6462767,-143.7878,167.4313,7.965845,67.11929
