11:09:26 AM134,9.819977,125.0395,25.38941,-0.1262284,-0.8891296,-0.4399033,18.45596,104.046,75.16354,-11.15242,96.02249,75.32579,-11.15242,96.02249,75.32579,-34.57673,104.7738,32.12297,-52.13998,111.4075,3.661831,-62.39482,114.34,-10.03606,-0.7886727,117.2877,73.82008,-14.98674,140.7969,5.56894,-15.31906,151.5636,-36.02116,-17.40503,135.4955,-53.95643,-18.70886,121.3538,-53.82036,11.15688,118.6913,71.18358,7.131506,140.3716,4.991937,12.36951,153.0202,-41.22339,8.130676,136.4674,-63.95367,3.671701,122.1968,-64.92437,23.11098,116.8852,69.00031,28.87368,135.1272,9.353104,34.58766,148.2014,-32.98698,29.50161,133.9186,-56.17176,24.31303,119.2328,-59.29874,33.97843,107.9072,67.03744,47.57431,125.5599,13.5041,60.58106,133.9452,-18.28873,56.87234,123.4144,-34.34781,50.15265,113.6159,-35.64454,2,2.1,0.6462767,-210.6687,101.0217,-42.74186,56.75939
11:09:26 AM801,-1.362644,126.7225,10.6276,-0.1071853,-0.8742549,-0.4734868,8.122343,104.0347,59.49545,-21.27719,95.27526,59.51474,-21.27719,95.27526,59.51474,-44.37731,106.6905,16.76146,-63.74881,115.8096,-9.773367,-77.80438,121.2461,-19.07583,-11.45189,116.8346,58.77944,-26.68307,142.6141,-8.421137,-26.84558,155.7854,-49.31438,-28.18513,145.5695,-71.1787,-29.41877,133.7004,-76.74303,0.4374331,118.6369,56.13117,-4.565433,142.763,-9.141141,0.7181768,157.2767,-54.79983,-1.428353,146.9527,-81.20883,-4.721624,134.8698,-88.57475,12.41758,117.2154,53.81063,17.32833,137.8969,-5.11245,22.66451,153.4706,-46.6486,19.61831,145.2285,-72.92004,15.5007,133.7377,-81.04977,23.48995,108.5941,51.43709,36.28684,128.6448,-1.444781,47.74352,136.8586,-33.87241,46.40048,129.7807,-52.05608,41.19118,119.9444,-58.87736,2,2.1,0.6462767,-210.6687,101.0217,-34.45829,56.75939
11:09:27 AM1044,-1.950057,126.8407,10.58338,-0.1072895,-0.8730181,-0.4757397,7.585405,104.025,59.38186,-21.81102,95.25523,59.40317,-21.81102,95.25523,59.40317,-44.7492,106.7127,16.57407,-64.04333,115.8665,-10.00517,-78.32172,121.5154,-19.03971,-11.99395,116.82,58.71724,-27.29263,142.7744,-8.400608,-27.2903,155.6826,-49.37798,-28.49827,146.3678,-71.64867,-29.72863,134.9914,-78.08021,-0.1075629,118.6335,56.06349,-5.175679,142.9331,-9.139423,0.1680707,157.2873,-54.8415,-1.662601,147.9057,-81.62328,-4.815138,136.3421,-89.81628,11.87106,117.2225,53.72874,16.72329,138.0639,-5.142837,21.99679,153.4975,-46.73925,19.25043,146.1341,-73.30309,15.3086,135.2442,-82.14049,22.9444,108.6116,51.32243,35.68823,128.8088,-1.5165,47.0407,136.9492,-33.99923,45.96426,130.2837,-52.35569,40.99234,120.7118,-59.7712,2,2.1,0.6462767,-210.6687,101.0217,-33.92689,56.75939
11:09:27 AM1163,-2.101242,126.8741,10.57342,-0.107358,-0.8726515,-0.4763966,7.447659,104.0208,59.35165,-21.94826,95.24929,59.37341,-21.94826,95.24929,59.37341,-44.6941,106.7592,16.45585,-63.85072,115.9462,-10.2112,-78.30653,121.7088,-19.06039,-12.13259,116.8151,58.70192,-27.44944,142.8212,-8.391773,-27.18812,155.7409,-49.36472,-28.23358,147.2493,-71.97021,-29.48565,136.2054,-79.09798,-0.2469686,118.6314,56.04663,-5.332688,142.9818,-9.135963,0.1716802,157.3893,-54.80219,-1.398239,148.6758,-81.82513,-4.472725,137.4097,-90.57647,11.73115,117.223,53.7078,16.56755,138.1107,-5.148637,21.92617,153.5477,-46.7329,19.37116,146.6112,-73.43042,15.48883,136.0081,-82.6446,22.80438,108.6145,51.292,35.53392,128.8538,-1.534266,46.92085,137.0241,-33.99744,46.09951,130.7006,-52.48758,41.28688,121.2912,-60.35252,2,2.1,0.6462767,-210.6687,101.0217,-33.82988,56.75939
11:09:27 AM1282,-2.156754,126.9197,10.57763,-0.1074565,-0.8724051,-0.4768254,7.400508,104.0413,59.34241,-21.99554,95.27022,59.36492,-21.99554,95.27022,59.36492,-44.54619,106.8522,16.36384,-63.50631,116.0666,-10.43388,-78.1014,121.9169,-19.1647,-12.17966,116.8362,58.70275,-27.5081,142.877,-8.374847,-27.05362,155.9114,-49.30973,-27.97728,148.0365,-72.14262,-29.22637,137.2439,-79.77239,-0.2944849,118.6537,56.04627,-5.391473,143.0376,-9.122906,0.2075551,157.4768,-54.7676,-1.218027,149.1254,-81.91261,-4.235376,138.0587,-90.97713,11.68319,117.2463,53.70457,16.5094,138.1642,-5.141992,21.95681,153.6602,-46.69276,19.54888,147.0471,-73.48585,15.7093,136.6324,-82.97082,22.75586,108.6389,51.28238,35.47628,128.9051,-1.535762,46.89605,137.1388,-33.97137,46.22267,131.0245,-52.53772,41.51151,121.7106,-60.67279,2,2.1,0.6462767,-210.6687,101.0217,-33.79426,56.75939
11:09:27 AM1544,-1.950526,127.5541,10.80346,-0.1098794,-0.8711392,-0.4785844,7.604733,104.5499,59.50944,-21.81075,95.84423,59.54284,-21.81075,95.84423,59.54284,-43.90454,107.4846,16.32093,-62.38132,116.6853,-10.81696,-77.20216,122.8557,-19.30647,-11.9475,117.3897,58.91696,-27.28528,143.6083,-8.089188,-26.40623,156.644,-49.01674,-27.07026,150.124,-72.28165,-28.27715,140.2368,-81.0406,-0.06098782,119.1865,56.25238,-5.169117,143.7213,-8.859232,0.691295,157.9544,-54.53583,-0.2757666,150.7889,-82.03761,-3.076427,140.5648,-92.03477,11.91117,117.7574,53.89558,16.72483,138.7906,-4.910883,22.39318,154.1241,-46.4924,20.3578,148.2736,-73.49296,16.65144,138.5484,-83.62417,22.96218,109.1306,51.44377,35.67465,129.4816,-1.34365,47.27806,137.6864,-33.72134,47.0517,132.1186,-52.46953,42.62821,123.2452,-61.33933,2,2.1,0.6462767,-210.6687,101.0217,-33.88821,56.75939
11:09:27 AM1654,-1.860767,127.7099,10.88777,-0.1108185,-0.8708102,-0.4789665,7.688846,104.6738,59.57976,-21.7345,95.99478,59.61819,-21.7345,95.99478,59.61819,-43.75903,107.6607,16.36783,-62.13438,116.8625,-10.83849,-76.97239,123.0944,-19.30012,-11.85193,117.5316,58.99953,-27.18686,143.7962,-7.989271,-26.20687,156.7595,-48.93752,-26.81061,150.5292,-72.28335,-28.00298,140.9008,-81.28241,0.03537959,119.3189,56.3321,-5.070842,143.8895,-8.766177,0.8354479,158.0569,-54.45731,-0.02998099,151.1813,-82.03641,-2.760264,141.1836,-92.2569,12.0055,117.88,53.97087,16.81986,138.9371,-4.827035,22.5568,154.171,-46.43569,20.63866,148.5388,-73.49118,16.97839,139.0246,-83.79737,23.04792,109.2444,51.51147,35.76234,129.6092,-1.27018,47.38747,137.7569,-33.6545,47.27436,132.3295,-52.44484,42.95126,123.598,-61.49305,2,2.1,0.6462767,-210.6687,101.0217,-33.98418,56.75939
11:09:27 AM1753,-1.790573,127.8341,10.97399,-0.1115884,-0.8705249,-0.4793061,7.774448,104.7699,59.6497,-21.65376,96.10748,59.70126,-21.65376,96.10748,59.70126,-43.66204,107.7963,16.44881,-62.00171,117.0065,-10.77872,-76.84324,123.276,-19.22101,-11.75941,117.639,59.08684,-27.1186,143.9433,-7.880802,-26.06918,156.8557,-48.84345,-26.61723,150.9907,-72.2851,-27.77723,141.6404,-81.55415,0.1273426,119.4208,56.4133,-5.002991,144.0246,-8.670567,0.9022149,158.1016,-54.38976,0.1137308,151.4851,-82.03446,-2.539366,141.7143,-92.45198,12.09527,117.9763,54.04442,16.88721,139.058,-4.746495,22.64532,154.2224,-46.37764,20.8196,148.8109,-73.48453,17.22239,139.4913,-83.96109,23.13139,109.3357,51.57458,35.8265,129.7178,-1.205022,47.43932,137.821,-33.60492,47.41215,132.518,-52.43106,43.18941,123.9129,-61.63222,2,2.1,0.6462767,-210.6687,101.0217,-34.02922,56.75939
11:09:27 AM1994,-1.814855,128.2308,11.42348,-0.1122417,-0.8703388,-0.4794916,7.903382,105.1464,60.05923,-21.51781,96.46099,60.18762,-21.51781,96.46099,60.18762,-43.58428,108.0264,16.93164,-61.96198,117.1498,-10.29946,-76.82167,123.5136,-18.66172,-11.64199,118.0006,59.55801,-27.20773,144.331,-7.351651,-26.22671,156.8247,-48.44561,-26.72871,151.7034,-72.06187,-27.75871,143.1308,-81.89194,0.2358961,119.7932,56.85247,-5.094473,144.43,-8.202821,0.5543239,157.9354,-54.12638,-0.1217889,151.8747,-81.90119,-2.525193,142.7892,-92.73502,12.19831,118.3594,54.44952,16.81041,139.4783,-4.342432,22.2759,154.1489,-46.18938,20.497,149.0397,-73.35798,17.12997,140.2605,-84.10329,23.23426,109.7288,51.94408,35.76675,130.1508,-0.8589395,47.14334,137.9259,-33.42265,47.22903,132.8095,-52.3002,43.29118,124.5761,-61.77493,2,2.1,0.6462767,-210.6687,101.0217,-34.03493,56.75939
11:09:27 AM2109,-1.926899,128.3548,11.6093,-0.1119705,-0.8705162,-0.4792328,7.854274,105.2871,60.24035,-21.55972,96.57779,60.39704,-21.55972,96.57779,60.39704,-43.6252,107.981,17.09753,-62.04862,117.0085,-10.13466,-76.91263,123.4307,-18.46051,-11.70198,118.1253,59.75457,-27.34989,144.431,-7.145641,-26.42857,156.7306,-48.2995,-26.92237,151.8813,-71.9733,-27.89606,143.59,-81.98975,0.1719851,119.927,57.03792,-5.237505,144.5477,-8.016926,0.2835222,157.7593,-54.04138,-0.3548625,151.8819,-81.85643,-2.660412,143.0556,-92.81968,12.13337,118.5026,54.62436,16.67489,139.6145,-4.175557,21.99385,153.9895,-46.14381,20.24541,149.0005,-73.33671,16.98017,140.4582,-84.17953,23.17405,109.8804,52.11044,35.64196,130.3031,-0.7076177,46.90791,137.8815,-33.35605,47.03367,132.8065,-52.24454,43.20963,124.7262,-61.80336,2,2.1,0.6462767,-210.6687,101.0217,-33.94175,56.75939
