4:01:57 PM282,-13.38802,127.0414,31.16748,-0.20101,-0.8623207,-0.464756,2.238996,105.8022,72.08788,-23.62543,98.29019,76.53399,-23.62543,98.29019,76.53399,-57.36464,105.746,48.62071,-78.09865,109.8592,26.85603,-88.40192,110.7861,14.62901,-14.85548,117.3898,74.74119,-38.33131,141.7965,18.71434,-49.95926,166.2497,-8.274131,-57.9981,173.4197,-26.89046,-62.65241,171.786,-36.67592,-4.829318,118.9319,70.59941,-19.06586,141.7322,14.63694,-21.51958,167.8391,-19.30513,-25.22434,177.6271,-42.34367,-27.15972,179.6989,-54.61062,5.285986,117.599,66.67318,0.6784483,137.1148,14.66461,0.7390043,162.2372,-16.15064,-1.366281,173.7014,-37.87153,-3.486298,177.8406,-49.79759,14.50523,109.8709,62.714,17.73878,128.6309,14.75581,31.59183,142.8934,-9.630423,36.87695,147.0828,-25.67508,39.51223,148.298,-36.36034,1,2.1,0.1,-143.7878,167.4313,15.50342,67.11929
4:01:57 PM663,-13.28334,125.2708,30.04309,-0.1733011,-0.9114777,-0.3730617,0.5990269,108.957,73.75722,-25.38807,101.6756,77.85835,-25.38807,101.6756,77.85835,-57.9613,107.4515,48.21551,-77.49126,109.9889,25.13605,-87.73154,109.8951,12.82038,-16.68145,120.5589,74.31754,-37.733,138.2264,14.89952,-48.0826,157.8737,-16.21989,-54.95646,162.9558,-35.95618,-59.15696,161.6911,-45.78452,-6.486913,121.7487,70.48189,-18.30065,137.9405,11.72316,-20.03454,158.9398,-25.63568,-23.03789,165.5713,-49.87008,-24.55132,166.6671,-62.18643,3.807273,120.1071,67.18849,1.45397,133.5979,13.15656,2.886623,154.7413,-20.483,1.653875,163.0932,-43.64297,0.007246386,165.7126,-55.96165,13.25348,112.0967,64.54359,18.55218,125.3877,14.96883,32.51692,136.4788,-10.95387,38.03081,138.7561,-27.30397,41.10468,138.6485,-38.02263,2,2.1,0.1,-143.7878,167.4313,16.32014,67.11929
4:01:57 PM786,-11.91939,122.0707,27.81744,-0.1457435,-0.9462937,-0.2885951,0.5483926,110.3166,73.38258,-25.46467,102.9923,77.23502,-25.46467,102.9923,77.23502,-56.99179,105.7117,46.0626,-75.57448,105.8799,22.07981,-85.60275,104.7545,9.661819,-16.90956,121.6006,72.18919,-35.97034,133.0523,10.61521,-45.30895,148.7261,-22.98047,-51.36073,151.7958,-43.39006,-55.15349,150.0672,-53.32265,-6.596651,122.6,68.62529,-16.43024,132.8158,8.183025,-17.23334,149.2678,-31.41929,-19.45151,153.1663,-56.3228,-20.65391,153.2402,-68.67426,3.837057,120.8361,65.87981,3.318235,128.9937,10.74206,5.783399,146.3409,-24.94711,5.336373,152.0267,-48.92896,4.104995,153.3851,-61.42754,13.49269,112.7814,64.3685,20.45505,121.3111,13.95865,34.86295,129.6977,-12.72638,40.76155,130.3321,-29.0885,44.15628,129.2111,-39.68038,2,2.1,0.1,-143.7878,167.4313,15.7708,67.11929
4:01:57 PM1024,-9.523728,122.7042,24.62785,-0.1210678,-0.969729,-0.2120573,3.763436,114.9112,70.80693,-21.98225,107.1775,75.55194,-21.98225,107.1775,75.55194,-53.86018,106.7814,44.62112,-72.51275,104.6142,20.79039,-82.97921,102.6881,8.866867,-14.0285,125.5684,68.96158,-34.06594,131.6201,6.931838,-43.93635,143.4148,-28.06827,-50.03605,144.9227,-48.6381,-53.86777,143.0355,-58.6572,-3.787474,126.5773,65.19862,-14.55409,131.7471,4.275055,-16.40663,143.8118,-36.8427,-18.96822,145.3604,-61.96925,-20.47154,144.6087,-74.27341,6.663713,124.8999,62.46539,5.323614,128.6978,6.870713,7.042871,141.8202,-30.62018,6.318526,144.7699,-55.08303,4.973428,145.0471,-67.51351,16.53412,117.0283,61.46284,22.71071,121.7789,10.45633,35.97274,127.2046,-17.55604,41.34515,126.1881,-34.07932,44.40964,124.2668,-44.69361,2,2.1,0.1,-143.7878,167.4313,14.00074,67.11929
4:01:57 PM1312,-5.145451,127.3353,18.97395,-0.09793834,-0.933067,-0.3461129,7.895788,113.4668,63.77772,-17.71603,104.6244,67.09621,-17.71603,104.6244,67.09621,-50.2894,108.8346,37.19096,-69.66443,110.3691,13.89348,-79.65585,110.3969,1.441132,-10.1077,123.9117,63.21907,-29.71763,138.1234,2.397304,-38.45159,141.5346,-34.66521,-43.39103,141.88,-55.59559,-46.47761,143.3404,-65.83685,0.1420408,125.6431,59.75472,-10.19026,139.017,0.01605165,-12.12224,142.9085,-42.65458,-13.57045,143.8134,-67.9011,-14.55144,146.1398,-79.84364,10.65141,124.5759,56.93944,9.725368,136.0426,2.39914,10.71016,141.6167,-36.95412,10.88679,143.6844,-61.51731,10.57897,146.6903,-73.32857,20.70011,117.1233,54.97071,27.22684,129.0484,5.195446,38.86935,130.056,-24.01842,43.94094,128.2007,-40.56386,46.85743,128.3588,-51.1789,2,2.1,0.1,-143.7878,167.4313,10.83496,67.11929
4:01:57 PM1405,-5.492057,128.4642,18.81439,-0.09520555,-0.9281138,-0.3599176,7.489116,113.97,63.43719,-18.10999,105.0249,66.57363,-18.10999,105.0249,66.57363,-50.51572,109.2618,36.49054,-69.82875,110.8937,13.14825,-79.99563,111.3969,0.880658,-10.53594,124.3832,62.99448,-30.05427,139.4407,2.346998,-38.7411,143.4503,-34.66665,-43.65088,144.1532,-55.59506,-46.6797,145.5762,-65.91927,-0.2830503,126.1871,59.57679,-10.52414,140.411,0.0190272,-12.3635,145.013,-42.58493,-13.76242,146.2993,-67.81768,-14.72526,148.6218,-79.78083,10.23427,125.1838,56.76772,9.393094,137.4449,2.399119,10.49534,143.6022,-36.86399,10.7357,145.9935,-61.39725,10.43642,148.9947,-73.23188,20.30315,117.7824,54.7108,26.90411,130.4482,5.128671,38.50298,131.3127,-24.10713,43.64894,129.5685,-40.64169,46.60636,129.6599,-51.33464,2,2.1,0.1,-143.7878,167.4313,10.97205,67.11929
4:01:57 PM1535,-7.048024,130.8972,18.63426,-0.1054584,-0.9111677,-0.3983113,6.165753,114.4146,62.49207,-19.47887,105.5407,65.45388,-19.47887,105.5407,65.45388,-51.76594,110.6263,35.37471,-71.04459,112.9522,12.06285,-81.7074,114.5175,0.339851,-11.77818,124.9753,62.6403,-31.64972,142.754,2.850262,-40.61037,149.1769,-33.75576,-45.69464,151.2495,-54.55126,-48.69455,152.4242,-65.13753,-1.538246,126.8445,59.21887,-12.13128,143.6728,0.4062488,-14.06334,151.2126,-41.77286,-15.60404,153.9257,-66.88397,-16.70289,155.6886,-79.05124,8.948361,125.8812,56.28381,7.779572,140.4552,2.495138,8.700963,148.3833,-36.45373,8.787728,151.7975,-60.86668,8.399027,155.051,-72.65464,18.94117,118.4972,53.8315,25.2548,133.2143,4.781233,36.53279,134.8126,-24.54905,41.54826,133.6314,-41.17327,44.44368,133.9114,-51.9619,2,2.1,0.1,-143.7878,167.4313,12.12637,67.11929
4:01:57 PM1617,-7.944019,133.1052,18.4689,-0.1100783,-0.8969541,-0.4282011,5.604045,115.1234,61.63012,-20.02867,106.1848,64.49947,-20.02867,106.1848,64.49947,-52.28547,111.934,34.50747,-71.5403,114.8006,11.23618,-82.56989,116.9727,-0.05505909,-12.32229,125.6945,62.28544,-32.65649,145.5221,3.300714,-41.86451,153.9904,-32.82474,-47.10129,157.1768,-53.44078,-50.14778,158.2754,-64.19456,-2.107954,127.6667,58.84533,-13.15738,146.4999,0.7286397,-15.27089,156.3455,-40.96377,-16.97211,160.2331,-65.90961,-18.19958,161.8073,-78.22059,8.352804,126.7911,55.79289,6.765093,143.1889,2.542712,7.552732,152.8237,-36.02242,7.498738,157.1464,-60.29108,6.970434,160.3195,-72.14027,18.31415,119.4828,53.00851,24.24763,135.8532,4.437045,35.25694,138.3787,-24.93011,40.12887,137.7476,-41.62684,42.94128,138.2998,-52.45069,2,2.1,0.1,-143.7878,167.4313,12.49143,67.11929
4:01:57 PM1812,-6.580978,137.7739,16.0958,-0.1400317,-0.8809223,-0.4520698,7.57776,118.1987,58.35844,-18.1724,109.7298,61.57904,-18.1724,109.7298,61.57904,-50.48325,116.4554,31.84942,-69.72865,119.9746,8.660012,-81.48708,122.9377,-1.756566,-10.08896,129.1278,59.76404,-31.36218,151.1752,1.909288,-40.82461,162.812,-33.25597,-46.27894,167.6542,-53.48966,-49.56775,168.6485,-64.50897,0.08275273,130.9839,56.13808,-11.91219,151.8117,-1.103992,-14.23564,164.9366,-41.8716,-16.21648,170.4365,-66.4913,-17.79507,171.6164,-79.09769,10.44665,129.9772,52.80827,7.969052,148.0196,0.1269681,8.542968,160.0192,-37.77291,8.167219,165.4465,-61.81579,7.321939,167.9079,-74.00735,20.17485,122.5447,49.56583,25.32415,140.2557,1.376747,35.66274,143.5385,-28.15883,40.12085,143.3823,-44.9819,42.67047,143.9156,-55.93391,2,2.1,0.1,-143.7878,167.4313,12.13814,67.11929
4:01:57 PM2068,-3.023407,136.9724,12.31773,-0.1667687,-0.8796731,-0.4453802,10.95227,117.2896,54.59133,-14.98529,109.5223,58.06669,-14.98529,109.5223,58.06669,-46.92461,116.3637,27.96435,-65.53964,119.7093,4.240807,-77.61301,122.9406,-5.849946,-6.408949,128.6891,56.06588,-27.55585,150.9353,-1.759046,-36.59758,163.6836,-36.64853,-41.89468,168.9978,-56.80539,-45.24497,170.0272,-67.94258,3.778808,130.2542,52.34882,-8.120523,151.0404,-4.92829,-9.996701,165.1939,-45.37351,-11.86649,171.051,-69.91942,-13.51461,172.0473,-82.6752,14.08571,128.9542,48.9445,11.66324,146.7331,-3.828871,12.69969,159.5729,-41.44249,12.42763,165.2348,-65.43262,11.51622,167.0324,-77.92613,23.58876,121.2481,45.67317,28.81746,138.5221,-2.66576,39.05706,142.1546,-32.19489,43.38716,142.1693,-49.05207,45.7195,141.7419,-60.27055,2,2.1,0.1,-143.7878,167.4313,10.14894,67.11929
