2:44:49 PM438,8.169172,132.8726,67.02994,0.2108666,-0.9257214,-0.3139669,-2.155388,117.8661,117.942,-27.09011,104.2467,107.3517,-27.09011,104.2467,107.3517,-32.38586,100.596,58.4334,-36.54359,98.20959,25.07548,-40.25832,99.04852,7.325747,-20.51578,126.7325,107.0253,-7.641965,141.7457,37.04901,4.993526,150.2034,-2.600259,12.36388,153.4533,-25.09177,16.57758,152.8411,-37.54395,-9.092317,130.2736,109.2816,12.14026,145.6889,45.50858,32.64586,153.9384,3.303932,44.73979,157.6553,-21.79436,50.63239,157.2273,-35.6997,2.627971,130.7492,112.4219,30.22293,145.2561,58.9293,50.75857,154.9706,21.05843,63.43665,159.9113,-2.702459,70.23898,159.9562,-16.01959,14.37337,124.0996,116.3867,46.36472,140.0298,71.5802,69.82379,145.3858,46.23342,82.59932,147.4289,31.86863,90.63593,146.2089,20.66143,0,0,-143.7878,167.4313,-0.6239051
2:44:49 PM1003,14.61647,131.0905,68.20615,0.1902795,-0.937761,-0.2905133,3.007188,117.4687,119.2844,-22.13804,104.3009,108.5403,-22.13804,104.3009,108.5403,-25.63515,98.37598,59.63635,-28.85208,94.51398,26.28072,-34.60332,94.84639,8.856808,-14.92857,126.6061,107.8515,-0.4459956,139.7503,37.74291,13.14886,147.8136,-1.713346,20.98249,151.1595,-24.0575,25.35697,150.8537,-36.82552,-3.439956,129.8829,110.234,19.31094,143.3343,46.4702,41.18092,152.4494,5.086159,54.07894,156.7665,-19.54082,60.52843,156.6354,-33.43456,8.245166,130.1045,113.5714,37.1616,142.6953,60.22455,58.85998,152.8067,23.06433,72.2683,158.1882,-0.2248527,79.47485,158.7277,-13.50659,19.74278,123.2157,117.8855,52.94999,137.2979,73.27644,77.54735,143.7828,49.26227,90.98995,146.4866,35.60864,99.94193,145.9141,24.93729,0,0,-143.7878,167.4313,0.0703101
2:44:50 PM1231,15.55857,131.9003,67.94261,0.1805756,-0.9368519,-0.2995014,3.193913,117.8326,118.7758,-22.03395,105.1282,107.5961,-22.03395,105.1282,107.5961,-24.59163,99.75013,58.52431,-26.82613,96.1914,25.02304,-32.95822,96.49937,7.627482,-14.50529,127.3588,107.2482,0.9367855,141.131,37.39462,15.25013,151.147,-1.397464,23.46947,155.7329,-23.40438,27.95809,155.8916,-36.3469,-2.988834,130.4513,109.7953,20.66275,144.3423,46.38451,43.23328,155.5998,5.861447,56.55412,161.1937,-18.3094,63.31678,161.5925,-32.07711,8.671913,130.4723,113.2641,38.36797,143.2951,60.33505,60.70511,155.5215,24.15263,74.52425,162.2799,1.43936,82.01072,163.4127,-11.68946,20.03676,123.3685,117.6243,53.9517,137.5226,73.50403,78.80411,145.3898,50.12625,92.40774,148.8742,36.78694,101.7957,148.7945,26.49372,0,0,-143.7878,167.4313,0.3602104
2:44:50 PM1345,16.3582,136.4549,66.06967,0.1489987,-0.9328378,-0.3280441,3.665852,121.2785,116.5016,-21.99303,109.7478,105.0345,-21.99303,109.7478,105.0345,-24.78774,106.0022,55.82407,-27.09435,103.5508,22.22849,-33.39427,104.4862,4.894758,-13.74011,131.7206,105.3261,1.97075,147.0724,35.86285,16.53071,158.6975,-2.384778,24.85959,164.2165,-24.13479,29.37048,164.9047,-37.16431,-2.122079,134.3568,107.9246,21.81385,149.3652,44.87612,44.68079,162.0941,4.959244,58.15427,168.6205,-18.89108,65.02789,169.5596,-32.61467,9.541716,133.8921,111.3518,39.51001,147.3208,58.72729,62.07895,161.0678,23.24117,76.02891,168.8263,0.9310886,83.64351,170.4763,-12.11494,20.6783,126.2927,115.4577,54.92887,140.6486,71.66319,79.96368,149.1691,48.71293,93.6533,153.0321,35.56723,103.1585,153.2487,25.3454,0,0,-143.7878,167.4313,0.3602104
2:44:50 PM1460,16.43944,139.5684,64.52195,0.1253518,-0.9299482,-0.3456636,3.91956,123.7811,114.8366,-22.11014,113.005,103.4337,-22.11014,113.005,103.4337,-25.43041,110.2399,54.16786,-28.01971,108.445,20.53554,-34.62226,109.7727,3.352673,-13.374,134.7961,104.0198,1.978019,151.0272,34.64056,16.42086,163.8582,-3.286725,24.6682,170.0512,-24.89823,29.11427,171.1168,-37.96003,-1.670389,137.1359,106.5438,21.96499,152.7334,43.48951,44.78905,166.8311,3.983488,58.22878,174.2607,-19.63606,65.08443,175.6532,-33.30505,10.01973,136.359,109.8426,39.7586,150.0635,57.12491,62.2533,164.9939,22.04639,76.1439,173.4478,-0.06297361,83.71915,175.4779,-13.06871,21.03386,128.4463,113.7022,55.1645,142.8308,69.78837,80.27402,151.9988,47.14633,93.99825,156.2303,34.13758,103.4739,156.7321,23.91265,0,0,-143.7878,167.4313,0.4530545
2:44:50 PM1573,15.1844,140.641,63.69276,0.1098005,-0.9210438,-0.3736606,2.657717,123.5478,113.6046,-23.59547,113.4973,102.0152,-23.59547,113.4973,102.0152,-27.10131,112.2965,52.67612,-29.70082,111.5391,18.98941,-36.54688,113.4455,1.958243,-14.52707,135.1395,103.2019,0.7506936,153.2002,34.22374,15.22516,167.6884,-3.112355,23.47874,174.8452,-24.43426,27.92708,176.5101,-37.44183,-2.772618,137.2305,105.7355,20.81128,154.347,43.02152,43.67153,169.9313,4.071822,57.12378,178.2383,-19.2623,64.02164,180.2502,-32.79357,8.925229,136.1823,108.9518,38.63445,151.0087,56.48747,61.13768,167.2709,21.98517,75.02113,176.5094,0.1713032,82.6128,179.0911,-12.69725,19.84254,127.9923,112.5212,53.99618,143.1721,68.85857,79.15542,153.1293,46.58263,92.89188,157.7708,33.71386,102.3928,158.6627,23.56467,0,0,-143.7878,167.4313,0.3241422
2:44:50 PM1710,13.82941,142.8164,62.89324,0.08122484,-0.913576,-0.3984738,1.968328,124.7396,112.6761,-24.76721,115.5506,101.4039,-24.76721,115.5506,101.4039,-29.06459,115.8587,52.06747,-31.66498,115.9588,18.34079,-39.39801,118.3771,1.707227,-15.18423,136.9727,102.9269,-0.9520001,156.4353,34.0344,13.05232,172.3913,-2.926093,21.02378,180.3405,-24.09925,25.30845,182.5754,-37.04113,-3.323948,138.7437,105.2581,19.32943,156.9227,42.42895,41.72203,173.6774,3.638997,54.87344,182.6278,-19.66045,61.60598,185.1647,-33.0983,8.423735,137.3584,108.1963,37.37048,152.8553,55.43171,59.46752,170.24,21.16187,73.07095,180.1202,-0.5794222,80.46912,183.1978,-13.3756,19.23783,128.8366,111.3289,52.82495,144.3693,67.28188,77.65775,154.8487,44.82835,91.18222,159.7631,31.80999,100.557,160.9845,21.66151,0,0,-143.7878,167.4313,0.2554599
2:44:50 PM1835,13.12201,143.4101,62.41603,0.06745631,-0.9094694,-0.4102623,1.573994,124.8465,112.1209,-25.38386,116.0716,101.0111,-25.38386,116.0716,101.0111,-29.96084,117.1032,51.68636,-32.37438,117.5647,17.93298,-40.53426,120.2326,1.48186,-15.55463,137.3821,102.6933,-1.815338,157.5392,33.86443,11.98268,174.2925,-2.842941,19.83045,182.6632,-23.91229,24.04357,185.2,-36.80291,-3.647475,139.0009,104.9239,18.56437,157.7122,42.05773,40.71254,174.9994,3.33367,53.70154,184.1907,-19.97906,60.35978,186.9411,-33.36832,8.119764,137.4563,107.7248,36.7017,153.2963,54.82914,58.60867,171.3136,20.73774,72.07674,181.5347,-0.9463339,79.38715,184.8643,-13.69484,18.87937,128.7802,110.6439,52.19286,144.5013,66.42113,76.86492,155.2597,43.89688,90.28422,160.3197,30.8121,99.59631,161.715,20.66979,0,0,-143.7878,167.4313,0.1571099
2:44:50 PM1971,12.10186,144.3131,61.46752,0.04401072,-0.9043059,-0.4246102,1.079928,125.2091,111.1147,-26.23213,117.0752,100.3487,-26.23213,117.0752,100.3487,-31.35405,118.9569,51.07946,-33.56381,119.7773,17.30312,-42.17902,122.7964,1.061859,-15.98964,138.1909,102.1694,-3.078815,159.135,33.37902,10.39439,176.7259,-3.079395,18.04248,185.4993,-24.07095,22.12132,188.3699,-36.91566,-4.012927,139.5661,104.2147,17.44911,158.8252,41.21808,39.18832,176.4709,2.396502,51.89766,185.7607,-21.04688,58.40371,188.6856,-34.42376,7.776934,137.7711,106.7866,35.73125,153.8971,53.60865,57.32498,172.4439,19.57448,70.56034,182.9006,-2.156747,77.72351,186.4719,-14.88564,18.43302,128.8595,109.3904,51.26776,144.6534,64.80219,75.68703,155.6096,42.07326,88.93008,160.7465,28.8264,98.11889,162.2918,18.63222,0,0,-143.7878,167.4313,0.05702058
2:44:50 PM2083,11.57936,144.8441,60.91987,0.02881895,-0.9017398,-0.4313176,0.9221,125.5077,110.5844,-26.61741,117.7521,100.0816,-26.61741,117.7521,100.0816,-32.10658,119.9811,50.84322,-34.22086,120.8932,17.0473,-42.9635,124.0919,0.8871766,-16.11193,138.7483,101.9273,-3.76949,160.0388,33.10271,9.485741,177.9375,-3.309055,16.99685,186.8363,-24.31008,20.97393,189.8343,-37.12128,-4.091656,139.9756,103.841,16.85397,159.444,40.69956,38.32376,177.2209,1.760558,50.84686,186.5225,-21.79399,57.23116,189.5024,-35.16771,7.712133,138.0299,106.262,35.23232,154.2223,52.84438,56.61637,172.8886,18.71628,69.69254,183.3623,-3.119139,76.73409,186.9914,-15.85196,18.30187,128.9772,108.6792,50.80138,144.7226,63.7945,75.03227,155.6751,40.83801,88.14016,160.7763,27.43065,97.22179,162.3625,17.19585,0,0,-143.7878,167.4313,0.007826789
