3:48:22 PM615,67.07002,172.7766,48.86096,-0.5861607,-0.4878241,-0.6468719,63.73001,142.4403,80.09601,40.38498,149.3595,82.70444,40.38498,149.3595,82.70444,28.94409,172.2536,52.16286,23.49957,185.2905,28.89956,20.77287,192.7903,17.0043,56.52616,158.9738,84.95739,57.2457,198.1999,41.25634,47.80568,200.1539,8.343689,39.98556,197.1446,-9.036289,34.96718,193.9955,-17.84308,65.1572,155.7277,81.55393,71.91473,189.107,37.48677,64.65447,194.9215,0.1512778,53.611,191.3755,-19.36151,47.6809,188.5129,-27.06829,72.40765,150.3301,77.7496,84.2433,175.7793,36.3661,74.70083,182.6618,2.69639,62.00081,179.9105,-15.19633,54.22509,176.5142,-22.60277,75.83215,140.7904,72.61717,92.66375,161.0177,34.53704,88.51547,167.091,7.286075,80.38532,167.021,-6.043041,72.9145,166.503,-13.08056,0,1.456012,90,-143.7878,167.4313,2.530005,-1.21879,-2.039909
3:48:22 PM799,61.80499,171.9352,40.4197,-0.6022105,-0.5160707,-0.6091089,60.20934,142.4766,72.61783,36.86586,149.0872,75.94214,36.86586,149.0872,75.94214,23.49237,170.8993,45.39371,17.03115,182.7781,21.77315,13.10035,190.4216,10.35304,52.91201,159.0256,77.28296,51.25076,196.961,32.48194,41.53962,198.8307,-0.3566525,33.06001,194.8381,-17.22168,27.35822,190.8416,-25.39482,61.45985,155.8226,73.63742,65.91898,188.0023,28.40096,57.29536,192.3405,-8.84514,46.19475,188.6089,-28.29077,39.46366,185.165,-35.99683,68.65038,150.4349,69.70733,78.42557,174.8505,27.17896,68.0434,180.9143,-6.399572,55.36531,178.1773,-24.31002,47.08918,174.3442,-31.41466,72.03918,140.8061,64.71964,87.02511,160.181,25.44402,82.16004,165.3337,-1.877958,74.20739,165.1034,-15.31193,66.51151,163.9295,-22.40121,0,1.456012,90,-143.7878,167.4313,2.043106,-1.21879,-1.997743
3:48:22 PM944,58.41879,170.259,35.70514,-0.5951153,-0.5450055,-0.5905987,57.83922,141.5409,68.63267,34.36014,147.6692,72.03015,34.36014,147.6692,72.03015,19.7253,168.5721,41.39428,13.2868,178.9066,17.03477,8.139004,186.6893,5.579798,50.18074,158.0268,72.97459,47.17909,194.8383,27.27019,38.08989,196.599,-5.772602,29.74898,192.1027,-22.59278,23.53045,187.7125,-31.1925,58.77469,154.9417,69.32041,62.03093,186.1345,23.25786,53.41261,189.5391,-14.10936,42.8023,185.6416,-33.80987,35.53631,181.8764,-42.80727,66.06152,149.6323,65.44736,74.84925,173.2547,22.22704,64.39476,179.1107,-11.38789,52.01832,176.3742,-29.52382,43.66664,172.3121,-37.58122,69.6391,139.9645,60.65565,83.79176,158.7506,20.75813,78.88705,163.5378,-6.64005,71.30264,163.2157,-20.29381,63.91009,161.4513,-28.40101,0,1.456012,90,-143.7878,167.4313,1.766791,-1.21879,-1.926901
3:48:22 PM1140,53.61664,169.04,31.78489,-0.5779135,-0.5858337,-0.568168,54.61114,141.2084,65.55391,30.89102,146.4478,69.06958,30.89102,146.4478,69.06958,15.12854,165.8888,37.94421,8.857132,174.4066,12.79778,1.924626,182.1579,1.140053,46.29555,157.5018,69.53895,41.23526,192.9214,22.79652,32.19624,193.5681,-10.36243,23.96066,188.1766,-27.00904,17.29851,183.6299,-36.57682,54.98718,154.674,65.86163,56.42379,184.7253,18.84019,47.74409,187.116,-18.66025,37.3763,182.5351,-38.38837,29.67289,178.3666,-49.08543,62.46251,149.5598,62.04226,69.78652,172.3495,18.00888,58.11233,176.7912,-15.48695,45.5641,173.1914,-33.39965,37.36137,168.95,-42.90639,66.4003,139.9034,57.46795,79.33444,158.1734,16.83041,73.68301,162.3543,-10.57381,65.98532,161.5625,-24.17602,59.01028,159.1312,-33.49101,0,1.456012,90,-143.7878,167.4313,1.670806,-1.21879,-1.870757
3:48:22 PM1280,51.48287,167.9269,28.87453,-0.5585067,-0.6141436,-0.5575823,53.12552,140.8178,63.29816,29.20922,145.4593,66.61707,29.20922,145.4593,66.61707,12.93893,164.1523,35.207,6.8002,171.8528,9.715242,-0.858595,179.2567,-2.247467,44.31656,156.9765,66.9065,38.44286,191.2872,19.31111,29.59437,191.0699,-13.96653,21.53408,184.9785,-30.49619,14.94407,180.1232,-40.41328,53.11642,154.3155,63.31729,53.90261,183.4321,15.58265,45.08004,184.5778,-22.01194,34.79937,179.1475,-41.61532,27.32707,174.7393,-52.82981,60.76424,149.3277,59.63057,67.63981,171.4074,15.06719,55.99829,174.5319,-18.6543,43.63745,170.0733,-36.55175,35.45339,165.6271,-46.53892,65.00278,139.6754,55.2725,77.61004,157.4638,14.22858,71.61482,161.1035,-13.2305,63.93534,159.934,-26.84705,57.29716,157.1171,-36.68849,0,1.456012,90,-143.7878,167.4313,1.380396,-1.21879,-1.701483
3:48:22 PM1441,51.0439,167.8753,27.10755,-0.5482575,-0.6278346,-0.552483,52.75956,141.2337,61.95462,28.74605,145.6656,65.06211,28.74605,145.6656,65.06211,12.45801,163.9239,33.34812,6.550065,171.1508,7.630329,-1.414483,178.4178,-4.477377,43.74345,157.3627,65.28644,37.79916,190.9846,17.12711,29.07109,190.1431,-16.21353,21.13463,183.681,-32.68848,14.65597,178.6857,-42.77258,52.6046,154.7451,61.78582,53.38435,183.2382,13.60123,44.53826,183.5319,-24.04999,34.32246,177.5877,-43.56865,26.99917,173.0171,-54.96948,60.33822,149.7845,58.21275,67.26946,171.3438,13.33892,55.81904,173.8518,-20.54307,43.63159,169.017,-38.49353,35.50207,164.3598,-48.70715,64.71356,140.1083,54.01113,77.40636,157.4832,12.75617,71.35825,160.8598,-14.75868,63.73309,159.514,-28.4103,57.26661,156.5105,-38.51107,0,1.456012,90,-143.7878,167.4313,1.283865,-1.21879,-1.606093
3:48:22 PM1562,52.08554,168.2661,24.65217,-0.5480412,-0.6331602,-0.5465884,53.65992,141.998,59.85156,29.6194,146.5172,62.84755,29.6194,146.5172,62.84755,13.40051,164.5812,30.92913,7.659636,171.4899,5.052933,-0.5030397,178.783,-7.081379,44.65635,158.2007,62.97551,38.89695,191.3097,14.35706,30.14367,189.9715,-19.00189,22.19241,183.2714,-35.40081,15.73706,178.216,-45.5346,53.5317,155.5224,59.52492,54.49406,183.4838,10.9586,45.74717,183.3967,-26.76264,35.52327,177.2046,-46.23075,28.14226,172.4417,-57.64284,61.27382,150.4999,56.0261,68.37251,171.5467,10.87104,56.9976,174.0907,-23.07744,44.8007,169.2143,-41.04198,36.66686,164.3373,-51.34598,65.64621,140.7558,51.94408,78.49541,157.6447,10.47568,72.4162,160.9221,-17.07806,64.76596,159.5062,-30.72939,58.3302,156.4118,-40.94666,0,1.456012,90,-143.7878,167.4313,1.27479,-1.21879,-1.547831
3:48:22 PM1690,53.61017,168.1188,23.56939,-0.5589532,-0.6260884,-0.543677,54.83085,141.9229,58.86813,30.85637,146.8343,61.89269,30.85637,146.8343,61.89269,14.90794,165.1695,29.96352,9.334711,172.0736,4.032792,1.047077,179.6194,-7.959787,46.08538,158.2852,61.95864,40.76263,191.3499,13.21897,31.94378,190.0522,-20.14489,23.82255,183.3463,-36.47127,17.23618,178.3285,-46.58045,54.91624,155.4544,58.49932,56.23684,183.2628,9.816419,47.39067,183.1989,-27.90464,36.95192,177.0212,-47.27852,29.44769,172.3045,-58.65933,62.57614,150.2961,55.00099,69.93227,171.1002,9.742413,58.54881,174.0336,-24.19366,46.16733,169.3346,-42.09501,37.91943,164.4731,-52.39807,66.78899,140.4658,50.9396,79.83881,157.0304,9.372969,73.68987,160.4608,-18.16356,65.92388,159.1489,-31.77028,59.41373,156.1289,-42.01786,0,1.456012,90,-143.7878,167.4313,1.328739,-1.21879,-1.548847
3:48:22 PM1811,56.26221,167.5846,22.98566,-0.5890262,-0.6046605,-0.5361286,56.71392,141.4705,58.42604,32.96226,147.3848,61.63976,32.96226,147.3848,61.63976,17.62143,166.6489,29.90232,12.1604,173.9507,4.023324,3.837452,181.9903,-7.620918,48.66803,158.2107,61.5248,44.27805,191.3117,12.63438,35.12939,190.2414,-20.68992,26.51271,183.6477,-36.83362,19.62597,178.8039,-46.77453,57.35403,155.0009,57.99763,59.39291,182.5702,9.129375,49.83961,182.4169,-28.46462,38.74842,176.3583,-47.54239,31.04242,171.9535,-58.76727,64.77245,149.5112,54.45156,72.58979,169.8385,8.989559,60.54502,173.3378,-24.70758,47.58022,169.1089,-42.34315,39.2115,164.5266,-52.57659,68.5453,139.4881,50.39177,81.91553,155.3543,8.594937,75.56648,159.0114,-18.90078,67.50681,157.9361,-32.37778,60.76675,155.1607,-42.52119,0,1.456012,90,-143.7878,167.4313,1.458395,-1.21879,-1.619597
3:48:22 PM1914,59.77942,166.8291,22.71025,-0.6549918,-0.5567604,-0.5108851,58.92988,141.2065,58.53155,35.87952,149.245,62.30155,35.87952,149.245,62.30155,21.67005,169.8329,30.84045,16.13894,177.7739,5.14851,8.082048,186.5664,-6.096115,52.47862,158.6408,61.599,49.6398,191.4075,12.32892,39.39761,190.6803,-20.70587,29.68996,184.561,-36.42513,22.13057,180.1785,-46.04905,60.74914,154.6284,57.88379,63.82785,181.313,8.544065,52.27564,180.8767,-28.5057,39.6311,175.1239,-46.70751,31.41844,171.3489,-57.53954,67.55514,148.456,54.2181,75.84841,167.4541,8.236303,62.41072,171.5777,-24.88061,48.24363,168.1552,-41.76654,39.41114,164.2598,-51.70572,70.31464,138.0824,50.20518,83.85042,152.1884,7.804868,76.86806,156.0878,-19.52044,68.18256,155.5041,-32.64487,60.94157,153.224,-42.52105,0,1.456012,90,-143.7878,167.4313,1.633549,-1.21879,-1.799026
