11:50:57 AM89,10.53175,101.7809,14.67694,-0.2979662,-0.8253899,-0.4795286,30.44671,78.13943,50.82806,5.769093,71.32455,58.31007,5.769093,71.32455,58.31007,-27.52911,82.38907,32.76611,-44.53395,87.41196,9.008543,-56.10958,91.65055,-0.6757193,14.7306,89.78717,56.41616,-14.72548,117.6633,6.949908,-27.8372,121.7844,-27.78386,-35.5537,120.5136,-47.28979,-39.84513,117.5863,-57.70116,23.91207,91.2396,51.10498,3.334275,117.2687,0.3235696,-6.251895,125.1188,-39.71139,-13.88729,123.7266,-63.186,-18.75887,120.9857,-74.46078,33.09933,89.8738,45.82995,22.24673,112.174,-2.658748,17.26075,121.5541,-40.02531,11.35322,121.2816,-63.37387,7.027865,118.1513,-74.85154,41.1713,82.30319,40.2932,38.42562,103.387,-5.420067,47.48158,109.1654,-34.22566,46.95209,105.8698,-50.90052,43.00422,99.95241,-59.06828,1,1,2
11:50:57 AM509,8.357795,97.52538,13.11082,-0.2621494,-0.8514606,-0.4541944,29.3636,75.85766,49.8762,5.024642,68.18542,57.63248,5.024642,68.18542,57.63248,-28.92801,76.80677,32.00871,-46.20971,80.20985,8.163828,-57.9906,83.66032,-1.587004,13.1593,86.96115,55.17012,-17.58991,112.0457,5.001398,-30.97954,115.5764,-29.69135,-38.73548,113.4582,-49.10782,-42.8931,109.759,-59.40727,22.25785,88.65974,49.78973,0.457322,112.2523,-1.667454,-9.410661,118.5676,-41.90495,-16.95182,116.2053,-65.3324,-21.71542,112.8607,-76.51385,31.48661,87.54538,44.52804,19.57057,107.91,-4.558827,14.31951,116.4103,-42.09919,8.456629,115.3606,-65.43699,4.218888,111.6276,-76.84292,39.87444,80.17809,39.19008,36.11624,99.76676,-7.112483,44.28275,104.1712,-36.42241,44.4069,100.9573,-53.12113,41.35292,95.55325,-61.78021,1,1,2
11:50:57 AM616,6.519095,95.00644,13.43051,-0.2495308,-0.8602594,-0.4446215,28.03129,74.0647,50.32355,3.855776,66.06217,58.25525,3.855776,66.06217,58.25525,-30.39716,73.78331,32.74431,-47.8535,76.60467,8.950771,-59.73411,79.75594,-0.7767345,11.66291,84.94649,55.5729,-19.70139,109.0061,5.283113,-33.30786,112.2475,-29.35347,-41.12593,109.8401,-48.71124,-45.25557,105.9112,-58.95649,20.71037,86.74392,50.13872,-1.686489,109.4495,-1.461189,-11.79013,115.2163,-41.72254,-19.36944,112.5011,-65.09938,-24.11565,108.9494,-76.22944,29.93591,85.73232,44.8507,17.48579,105.4007,-4.387312,11.99996,113.5912,-41.96294,6.065652,112.2323,-65.26669,1.839482,108.2773,-76.62406,38.4258,78.45407,39.55208,34.15631,97.51176,-6.927409,42.04394,101.6261,-36.35563,42.22668,98.33188,-53.03815,39.35749,92.91954,-61.75827,1,1,2
11:50:57 AM714,5.148696,93.12811,13.78683,-0.2432058,-0.8660955,-0.436726,27.08563,72.68636,50.71017,3.039428,64.4966,58.84134,3.039428,64.4966,58.84134,-31.52869,71.56982,33.56878,-49.19589,73.9585,9.883745,-61.1684,76.90394,0.2113242,10.63645,83.43916,55.97273,-21.26053,106.7967,5.686998,-35.14538,110.0332,-28.83939,-43.08795,107.4684,-48.12613,-47.22669,103.3579,-58.32059,19.63374,85.28817,50.47296,-3.289978,107.3738,-1.16465,-13.63555,112.771,-41.4158,-21.29874,109.8129,-64.73575,-26.06719,106.1041,-75.81344,28.83883,84.33131,45.13931,15.9059,103.4996,-4.171413,10.19939,111.5882,-41.73626,4.141367,110.0138,-64.99458,-0.1207222,105.8679,-76.30234,37.37271,77.10069,39.84617,32.64189,95.76293,-6.748974,40.24862,99.62891,-36.28461,40.41301,96.26375,-52.95316,37.65001,90.85813,-61.72375,1,1,2
11:50:57 AM769,4.645803,92.53219,13.94503,-0.2414111,-0.8682953,-0.4333404,26.6992,72.28132,50.90416,2.689358,64.0511,59.10166,2.689358,64.0511,59.10166,-31.97838,70.88914,33.90093,-49.71532,73.11277,10.25199,-61.71376,75.98537,0.5937467,10.22759,83.00523,56.15549,-21.81516,106.0971,5.839736,-35.78074,109.3381,-28.65365,-43.76124,106.7186,-47.91737,-47.90328,102.5402,-58.09213,19.21089,84.86088,50.63512,-3.857121,106.7018,-1.042289,-14.25151,111.9649,-41.29862,-21.93097,108.9108,-64.60083,-26.70596,105.1296,-75.65857,28.41029,83.91184,45.29026,15.34502,102.8721,-4.065989,9.572309,110.8672,-41.64071,3.477021,109.1897,-64.88208,-0.7921668,104.9799,-76.16814,36.95651,76.68735,40.00868,32.09902,95.1744,-6.64323,39.63029,98.92884,-36.21258,39.79103,95.52085,-52.87246,37.05942,90.10707,-61.65597,1,1,2
11:50:57 AM825,4.231298,92.06762,14.05436,-0.2400133,-0.870104,-0.4304795,26.39627,71.97524,51.03324,2.420456,63.70961,59.29444,2.420456,63.70961,59.29444,-32.35529,70.33084,34.1848,-50.16752,72.40307,10.57873,-62.18896,75.21024,0.9337316,9.907318,82.67369,56.28206,-22.27636,105.5449,5.955465,-36.33025,108.8368,-28.49721,-44.35506,106.1837,-47.73791,-48.5031,101.9502,-57.89553,18.87676,84.53566,50.74133,-4.331455,106.174,-0.9585348,-14.76556,111.3475,-41.21622,-22.4613,108.215,-64.50265,-27.24579,104.3627,-75.54161,28.06946,83.59399,45.38365,14.87489,102.3827,-4.003811,9.037064,110.3312,-41.57837,2.896885,108.565,-64.80135,-1.381429,104.2934,-76.06711,36.62445,76.3755,40.10807,31.64333,94.71867,-6.58758,39.09995,98.37425,-36.18822,39.25254,94.92954,-52.84062,36.54787,89.51492,-61.64081,1,1,2
11:50:57 AM904,3.011438,91.03176,14.43936,-0.2362411,-0.8729466,-0.4267954,25.3861,71.19435,51.42961,1.478944,62.82322,59.78305,1.478944,62.82322,59.78305,-33.54171,69.03745,34.91088,-51.50434,70.83627,11.39654,-63.52843,73.49357,1.72002,8.851024,81.81836,56.68452,-23.59282,104.3313,6.363448,-37.78752,107.8513,-28.00886,-45.88012,105.1755,-47.21798,-50.03944,100.8484,-57.34975,17.79527,83.71121,51.11362,-5.669938,105.0369,-0.6001285,-16.15059,110.1585,-40.85236,-23.86235,106.9148,-64.11826,-28.64988,102.9168,-75.13113,26.97903,82.80239,45.73498,13.54939,101.3429,-3.682882,7.633477,109.3607,-41.2305,1.419772,107.4617,-64.42342,-2.873637,103.0587,-75.65738,35.56064,75.61357,40.4621,30.35386,93.76422,-6.284132,37.68394,97.30549,-35.93023,37.82277,93.8121,-52.57261,35.17201,88.39838,-61.40729,1,1,2
11:50:58 AM951,2.811146,90.88104,14.48716,-0.2355301,-0.8734072,-0.4262457,25.22367,71.08559,51.47697,1.329141,62.69377,59.84576,1.329141,62.69377,59.84576,-33.74898,68.83579,35.03672,-51.73999,70.58369,11.54023,-63.75879,73.20725,1.848655,8.679985,81.69502,56.73424,-23.81071,104.1488,6.416952,-38.02636,107.7483,-27.93846,-46.13002,105.0784,-47.14375,-50.29481,100.7337,-57.27036,17.61966,83.59438,51.15821,-5.891812,104.8696,-0.5553264,-16.38023,109.9888,-40.80583,-24.09492,106.7262,-64.06812,-28.88091,102.7027,-75.07694,26.80186,82.69241,45.77576,13.32991,101.194,-3.645172,7.395871,109.2209,-41.18799,1.167073,107.2953,-64.37468,-3.126899,102.8736,-75.60254,35.3885,75.50988,40.50251,30.14106,93.63153,-6.250434,37.44796,97.15672,-35.90417,37.58402,93.65667,-52.54518,34.94419,88.24429,-61.3886,1,1,2
11:50:58 AM1004,2.644932,90.77615,14.52135,-0.2347398,-0.8740498,-0.4253636,25.10445,71.03894,51.51378,1.225311,62.6253,59.90456,1.225311,62.6253,59.90456,-33.93239,68.67683,35.1861,-51.95204,70.35388,11.7064,-63.95931,72.92941,1.986567,8.551233,81.63279,56.77246,-23.99797,104.005,6.456621,-38.24741,107.7126,-27.87329,-46.36977,105.0468,-47.07125,-50.54033,100.6788,-57.19086,17.48513,83.53826,51.18925,-6.084318,104.7415,-0.5274594,-16.58338,109.8412,-40.77766,-24.30105,106.553,-64.03535,-29.08511,102.5012,-75.03863,26.66505,82.64286,45.80182,13.13991,101.0865,-3.626225,7.186624,109.1411,-41.16008,0.9340076,107.1753,-64.33698,-3.361987,102.7203,-75.55505,35.25708,75.46627,40.52925,29.95855,93.54221,-6.235631,37.23282,97.0408,-35.90054,37.36312,93.52939,-52.5392,34.73873,88.11767,-61.39536,1,1,2
11:50:58 AM1080,2.462077,90.71301,14.54813,-0.2334964,-0.8750651,-0.423958,24.97716,71.06784,51.55577,1.117393,62.62558,59.97289,1.117393,62.62558,59.97289,-34.15127,68.55376,35.38294,-52.18795,70.12357,11.90891,-64.17676,72.61967,2.140334,8.408957,81.641,56.80893,-24.20816,103.8846,6.480054,-38.49562,107.7712,-27.81422,-46.64031,105.1128,-47.00373,-50.8195,100.7191,-57.11268,17.33628,83.55364,51.21767,-6.299923,104.6416,-0.5157104,-16.74758,109.8427,-40.76632,-24.45425,106.5125,-64.02168,-29.23633,102.3468,-75.01281,26.51454,82.66611,45.82609,12.92869,101.015,-3.620582,7.003663,109.2751,-41.11421,0.7105469,107.2505,-64.27506,-3.597064,102.6824,-75.47402,35.1157,75.49659,40.55882,29.75866,93.49564,-6.229035,36.98617,96.94942,-35.91062,37.10957,93.41956,-52.54543,34.52139,88.01097,-61.43551,1,1,2
