3:20:20 PM895,45.26707,133.513,15.47493,-0.7458944,-0.6564042,-0.1130272,56.42635,118.6788,64.80676,30.64902,130.7457,72.77634,30.64902,130.7457,72.77634,0.3152912,141.6791,37.09087,-17.98674,143.2508,9.856109,-29.2479,150.6957,-1.298571,49.2244,139.9834,63.22537,29.34682,157.8564,-2.424395,24.74457,160.9324,-43.44632,18.62669,159.0829,-65.83997,12.42361,156.0037,-76.90984,57.78616,133.455,58.24289,44.96654,144.0463,-6.888443,39.28358,142.583,-52.95667,30.17995,137.6114,-78.31536,22.88771,132.5035,-89.54114,64.75875,124.6044,54.61546,59.31275,127.4917,-5.421791,54.4301,124.1526,-48.06168,45.01748,118.3189,-72.34657,37.5324,113.1879,-83.13734,67.11923,111.142,53.50761,69.0359,109.5653,-2.305248,69.32075,97.08088,-34.0022,63.45401,88.58757,-49.76819,57.15013,82.43932,-58.31841,0,1.456012,90,-143.7878,167.4313,0.8340962,-1.21879,-1.743548
3:20:20 PM1403,45.9513,134.4238,13.68335,-0.7702415,-0.6287512,-0.1067706,56.60371,119.5975,63.12946,31.30923,132.6945,71.01936,31.30923,132.6945,71.01936,1.676174,143.2978,34.65205,-16.26486,144.5225,7.160477,-27.49573,151.4187,-4.372447,50.20792,141.1442,61.37347,30.93804,159.1976,-4.40799,26.98915,162.153,-45.50682,20.96086,160.2525,-67.9205,14.87684,157.4199,-79.04675,58.51146,134.2558,56.43897,46.02071,144.7713,-8.768501,40.45211,143.7323,-54.86221,31.10472,139.1291,-80.20177,23.70292,134.3259,-91.43393,65.14109,125.1183,52.88066,59.73455,127.7006,-7.174048,54.59174,124.9838,-49.82755,44.67683,119.6514,-74.02764,37.08009,114.7517,-84.77919,66.99114,111.5675,51.8852,68.77895,109.4474,-3.913939,68.49097,97.37329,-35.76942,62.12909,89.27876,-51.55315,55.3502,83.13079,-60.06409,0,1.456012,90,-143.7878,167.4313,0.971046,-1.21879,-2.014681
3:20:21 PM1663,45.78915,134.4471,13.47729,-0.7722344,-0.6268201,-0.1036849,56.5434,119.6609,62.91336,31.30701,132.837,70.85737,31.30701,132.837,70.85737,1.715728,143.2271,34.39465,-16.24589,144.4027,6.914375,-27.51016,151.0752,-4.691726,50.20063,141.2223,61.14558,30.79079,159.2362,-4.605558,26.8205,162.1579,-45.70472,20.75691,160.2373,-68.10716,14.7048,157.4211,-79.23474,58.4714,134.3047,56.19695,45.822,144.7632,-8.989099,40.21477,143.809,-55.07995,30.83191,139.2694,-80.41789,23.40247,134.5444,-91.64795,65.06617,125.1443,52.63243,59.49436,127.6578,-7.410088,54.23057,124.9316,-50.04823,44.22124,119.6047,-74.21063,36.5764,114.7458,-84.93612,66.87688,111.5873,51.65061,68.4989,109.3848,-4.150401,68.08476,97.42002,-36.0457,61.61437,89.38654,-51.81651,54.72913,83.23675,-60.30685,0,1.456012,90,-143.7878,167.4313,0.9739524,-1.21879,-2.044881
3:20:21 PM1859,44.9278,134.5339,12.76148,-0.7676429,-0.6330687,-0.0997422,55.99403,119.9046,62.1754,30.68551,132.8918,70.20066,30.68551,132.8918,70.20066,1.090436,142.5756,33.5471,-16.91622,143.5396,6.088067,-28.29875,149.8384,-5.587279,49.47355,141.4126,60.40233,29.66207,159.1772,-5.296809,25.69165,162.0697,-46.39803,19.66367,160.113,-68.80695,13.71718,157.2521,-79.95603,57.77932,134.5536,55.43076,44.79016,144.8174,-9.719395,39.19702,143.8877,-55.81246,29.91449,139.3551,-81.18857,22.50724,134.7022,-92.43996,64.4324,125.4406,51.85309,58.60386,127.8232,-8.170388,53.27255,125.0979,-50.80019,43.29356,119.7378,-74.96781,35.61931,114.8874,-85.67918,66.34667,111.897,50.88324,67.76582,109.6269,-4.920593,67.44244,97.92747,-36.91523,61.05995,89.96541,-52.75791,54.063,83.73167,-61.25945,0,1.456012,90,-143.7878,167.4313,0.9485061,-1.21879,-2.049797
3:20:21 PM2086,43.89013,134.3678,11.84956,-0.7570482,-0.646283,-0.0958978,55.33102,120.0723,61.27584,29.8267,132.6518,69.33064,29.8267,132.6518,69.33064,0.1044978,141.4127,32.54797,-17.98754,142.0203,5.1349,-29.46073,147.8369,-6.662992,48.44202,141.4613,59.45831,28.16176,158.696,-6.238964,24.23518,161.5903,-47.34427,18.3495,159.6332,-69.79096,12.60876,156.6487,-80.99539,56.85004,134.7298,54.48452,43.51977,144.582,-10.66028,37.84674,143.4749,-56.73966,28.6095,138.755,-82.09814,21.29775,134.0159,-93.34738,63.64747,125.7206,50.91544,57.62376,127.8291,-9.09902,52.30719,124.9167,-51.7183,42.4567,119.3642,-75.89518,34.82264,114.4498,-86.60176,65.78871,112.2085,49.9794,67.1015,109.8003,-5.821249,66.98672,98.19775,-37.85257,60.7696,90.1731,-53.72939,53.78691,83.82037,-62.25264,0,1.456012,90,-143.7878,167.4313,0.8963755,-1.21879,-2.018027
3:20:21 PM2300,43.3657,134.0501,11.24523,-0.747993,-0.6578972,-0.08762282,55.18324,120.3473,60.75071,29.52862,132.6281,68.78922,29.52862,132.6281,68.78922,-0.4314605,140.2853,31.95326,-18.6997,140.3823,4.650705,-30.1967,145.6865,-7.327777,47.98068,141.6187,58.77468,27.22578,157.9928,-6.994426,23.11849,160.5016,-48.10741,17.18913,158.2851,-70.51846,11.52782,155.1407,-81.69849,56.4674,134.9659,53.82851,42.76994,144.0634,-11.34989,36.9481,142.5216,-57.3982,27.7014,137.4851,-82.69226,20.46666,132.6051,-93.90122,63.38138,126.0249,50.31234,57.11905,127.529,-9.695892,51.95018,124.2503,-52.30674,42.27287,118.4103,-76.48582,34.61055,113.4142,-87.16064,65.71369,112.5375,49.48447,66.86675,109.6672,-6.297839,66.84122,97.85883,-38.25409,60.72578,89.64525,-54.07367,53.78355,83.15852,-62.567,0,1.456012,90,-143.7878,167.4313,0.8455291,-1.21879,-1.97041
3:20:21 PM2500,43.18092,133.6766,10.93255,-0.7444411,-0.6627684,-0.08090445,55.20985,120.3946,60.50172,29.50693,132.5854,68.52274,29.50693,132.5854,68.52274,-0.6330374,139.564,31.69871,-19.01649,139.2668,4.475049,-30.47815,144.1514,-7.68769,47.88016,141.6098,58.39425,26.85501,157.3963,-7.432676,22.57608,159.5845,-48.54647,16.57158,157.1695,-70.91696,10.99015,153.9441,-82.07948,56.39156,134.9706,53.47234,42.46703,143.5252,-11.73145,36.53639,141.6432,-57.75322,27.24246,136.3774,-82.98318,20.01843,131.3974,-94.14425,63.34722,126.0444,50.00095,56.9151,127.0853,-9.99915,51.80957,123.4776,-52.59104,42.12605,117.3724,-76.70204,34.41861,112.3149,-87.32051,65.75459,112.565,49.26258,66.77417,109.3041,-6.500865,66.75097,97.31117,-38.38829,60.64695,88.96844,-54.14458,53.70466,82.4012,-62.59396,0,1.456012,90,-143.7878,167.4313,0.8244085,-1.21879,-1.939209
3:20:21 PM2695,42.59584,132.8381,10.64221,-0.7409509,-0.667623,-0.07260294,54.89547,120.0252,60.26842,29.15501,132.134,68.29329,29.15501,132.134,68.29329,-1.173189,138.3902,31.494,-19.68353,137.6743,4.364269,-31.16411,142.2043,-7.90858,47.43633,141.1807,58.01943,26.06241,156.3154,-7.848228,21.59432,158.1674,-48.95842,15.49686,155.5377,-71.27951,9.941501,152.1997,-82.4055,55.96613,134.5505,53.11729,41.73647,142.4991,-12.09731,35.63924,140.2301,-58.07984,26.26207,134.7064,-83.2237,19.03429,129.6146,-94.32043,62.95901,125.6363,49.6902,56.28504,126.1561,-10.29025,51.03278,122.0492,-52.81904,41.20352,115.5702,-76.77299,33.51929,110.5047,-87.32504,65.44052,112.1652,49.05079,66.25932,108.4602,-6.688219,66.19388,96.23341,-38.48666,60.06701,87.73578,-54.15104,53.11639,81.07414,-62.52785,0,1.456012,90,-143.7878,167.4313,0.8089112,-1.21879,-1.91669
3:20:21 PM2851,37.43787,130.9013,9.965135,-0.7320915,-0.6792173,-0.05201795,50.68623,118.9513,59.5624,24.89711,130.7952,67.82286,24.89711,130.7952,67.82286,-6.084645,136.0534,31.41393,-25.01451,134.6992,4.599873,-36.7312,138.8219,-7.585207,42.88337,139.9636,57.14407,20.27888,153.8804,-8.581207,15.13494,155.1224,-49.6353,8.704246,152.0872,-71.81094,3.087055,148.5288,-82.81602,51.43325,133.3909,52.19973,36.08702,140.2355,-12.88677,29.31256,137.2634,-58.73426,19.58915,131.2387,-83.63034,12.29431,125.9413,-94.55316,58.50282,124.5326,48.78494,50.9002,124.1312,-11.0858,44.71936,118.9663,-53.37376,34.30268,111.7149,-76.85342,26.70074,106.6183,-87.21191,61.17184,111.0914,48.28914,61.18761,106.6327,-7.400675,60.74163,93.97588,-39.02731,54.43024,85.17529,-54.44928,47.46181,78.35554,-62.65083,0,1.456012,90,-143.7878,167.4313,0.7508857,-1.21879,-1.898433
3:20:21 PM3038,17.99371,129.2481,7.543686,-0.7224849,-0.691354,-0.006729084,33.86837,118.2018,56.57619,8.326818,129.7511,65.94828,8.326818,129.7511,65.94828,-24.52336,134.193,31.10201,-44.85254,132.4665,5.354949,-57.13491,135.8577,-6.407048,25.61081,139.0526,54.27145,-0.4355829,151.6924,-10.42997,-7.564092,152.298,-51.20078,-15.00878,148.854,-72.99622,-21.06621,145.0748,-83.67949,34.01333,132.5473,48.99627,15.36333,138.2401,-15.33396,6.357704,134.5267,-60.74132,-4.4997,128.0027,-85.03558,-12.20478,122.4859,-95.53036,41.05065,123.755,45.35207,30.51045,122.3985,-14.05779,21.97342,116.7642,-55.87315,10.35243,109.1671,-78.66835,2.420843,103.6959,-88.53696,43.91288,110.352,44.90141,41.25387,105.1177,-10.65727,39.25619,91.98912,-42.03063,32.19516,82.86591,-56.9313,24.97226,75.92035,-64.71925,0,1.456012,90,-143.7878,167.4313,0.2896165,-1.21879,-1.850153
