2:52:55 PM255,1.528131,95.55079,3.443813,-0.06083832,-0.9859151,-0.1557887,20.33464,90.73081,54.1021,-7.205115,80.35049,61.80125,-7.205115,80.35049,61.80125,-43.72522,71.80572,29.49417,-66.63252,64.80382,5.630478,-81.92342,64.106,-2.432813,-0.4309862,101.0117,52.86827,-27.74641,102.4077,-14.76841,-34.41794,103.7821,-56.82534,-38.10923,98.94412,-80.00931,-39.64905,91.87557,-91.48327,10.56007,102.7342,47.8349,-6.319887,103.9664,-19.25063,-8.040406,106.7821,-66.93599,-10.25384,101.4129,-94.53134,-11.85898,94.17785,-107.2966,22.08774,101.5537,44.07358,16.1696,102.3427,-17.75769,17.08778,104.0736,-62.02223,15.79974,97.84777,-88.74796,14.10507,90.09357,-100.9563,33.62394,93.55449,42.61396,36.2985,96.28194,-14.7618,50.13223,91.56215,-46.63511,54.68206,83.17342,-63.52108,54.46422,74.75658,-73.41433,1,11.91489,167.4313,-143.7878,0.151619
2:52:55 PM869,0.3233414,90.71881,-4.097198,-0.03958334,-0.9811941,-0.1889211,17.35179,84.55165,47.0416,-10.2822,73.52846,53.39127,-10.2822,73.52846,53.39127,-45.65198,66.57433,19.46345,-70.30132,62.09777,-3.243765,-86.477,62.44195,-9.474397,-3.514921,94.56234,45.36927,-28.37514,97.72791,-23.14898,-34.57793,101.0375,-65.16988,-37.96327,98.04488,-88.70945,-39.05651,92.80727,-100.8681,7.623105,96.60582,40.80049,-6.827254,99.74247,-26.78847,-7.286484,102.8897,-74.48193,-8.528632,98.52802,-102.3147,-9.382895,93.14685,-115.5646,19.29693,95.71507,37.43051,15.61601,98.40049,-24.52103,17.42854,99.8558,-68.7679,16.99186,94.27952,-95.66398,16.26094,88.59045,-108.4881,31.00325,87.93623,36.14491,35.71595,92.54147,-20.9791,50.71456,87.77899,-52.31465,56.57759,80.4827,-69.3028,58.23712,73.36861,-79.8523,1,11.91489,167.4313,-143.7878,0.01857487
2:52:56 PM1447,0.5174115,95.28286,3.101862,0.003926461,-0.9733238,0.2294021,14.95595,111.463,52.83022,-12.5918,102.548,62.16349,-12.5918,102.548,62.16349,-36.01431,78.38163,25.86125,-48.82905,60.29705,0.3274,-63.71115,54.14711,-8.505791,-6.116809,118.7943,46.45665,-27.33019,92.3622,-18.15093,-30.09008,66.28658,-51.73111,-31.22156,47.62838,-66.7351,-31.9174,39.03513,-75.1221,5.176302,119.3801,41.8493,-5.697663,93.85355,-21.53106,-4.815898,69.13158,-62.43129,-5.171015,49.13091,-82.30784,-5.353663,39.17918,-91.63938,17.03866,117.8106,39.55811,16.62279,94.7477,-18.11929,17.76933,73.27615,-56.86004,16.97697,54.10868,-76.52386,17.42908,44.32137,-85.68992,29.054,110.8184,41.99578,36.68872,91.92261,-11.77438,42.21335,70.45598,-38.94456,42.6306,54.59224,-50.09692,44.50962,43.57299,-55.43488,1,11.91489,167.4313,-143.7878,0.02788651
2:52:56 PM1817,1.696386,94.64774,10.26384,-0.01144134,-0.9692304,0.2458895,13.99382,111.6175,60.30361,-13.98874,102.9898,68.55017,-13.98874,102.9898,68.55017,-35.27542,79.93539,30.26375,-43.87244,61.35345,3.355569,-55.3672,53.92939,-8.226022,-6.735375,118.9332,52.87318,-25.19322,91.4873,-12.15627,-26.90467,59.75646,-40.53599,-27.50684,38.16542,-50.92793,-27.65247,27.62114,-56.4885,4.754476,119.3883,48.76448,-3.424135,92.82199,-14.59372,-4.584542,55.3404,-44.23433,-6.452965,29.19812,-54.64204,-7.106124,17.14228,-59.56113,16.69854,117.7257,47.03136,18.72685,93.67361,-10.20616,16.47772,61.59385,-40.68598,13.15318,36.66161,-51.73206,11.82251,24.53566,-56.14818,28.5563,110.7222,50.12087,38.47539,90.86737,-2.925976,39.68135,66.20713,-27.82526,37.37587,48.88235,-36.23624,37.49735,37.64575,-40.22475,1,11.91489,167.4313,-143.7878,0.06785542
2:52:56 PM2182,3.969306,90.15733,9.967544,0.06476947,-0.9738751,0.2176516,12.85175,106.5343,60.91925,-14.55047,95.25098,67.79472,-14.55047,95.25098,67.79472,-34.10169,74.15636,27.5052,-37.57761,56.054,-0.8403416,-43.07516,46.77205,-14.789,-8.149611,112.2538,52.87809,-21.68342,85.38625,-13.58824,-20.84945,47.74289,-33.52477,-19.6788,24.29212,-38.34335,-18.36953,12.80009,-41.51056,3.400681,113.8354,49.24567,-0.04068822,88.68363,-15.1163,-0.510504,44.47041,-33.27539,-1.603644,16.4248,-36.01007,-1.494606,3.548174,-38.25473,15.50099,113.2726,47.94407,21.77038,91.31655,-9.826004,20.30982,51.49858,-29.20601,18.0113,24.45712,-33.46764,16.97191,11.69901,-35.90742,27.80584,107.231,51.3044,41.40421,90.00677,-1.846142,36.6884,56.21217,-9.923387,29.301,43.16386,2.380112,24.63944,40.26109,13.4894,1,11.91489,167.4313,-143.7878,0.1480906
2:52:56 PM2527,4.808063,89.20831,9.045033,0.106236,-0.9727438,0.2061149,13.48622,105.3778,60.0981,-13.3712,92.91494,67.08541,-13.3712,92.91494,67.08541,-33.30114,72.45912,26.65231,-35.48663,54.69832,-2.036096,-38.35983,45.00216,-16.51326,-7.802938,110.3253,52.30552,-20.8452,83.65408,-14.33789,-19.14321,43.26979,-27.80621,-17.12121,19.40511,-28.76352,-15.56395,7.389785,-29.72598,3.639795,112.415,48.59035,0.6309319,87.84564,-16.01781,0.3444232,41.44878,-27.50831,-0.2611531,13.28543,-26.20878,-0.1481227,-0.1325192,-25.88442,15.74051,112.3591,47.17684,22.36485,91.30601,-10.88899,21.94555,49.86624,-26.56567,20.58945,22.58323,-29.47831,19.806,9.305109,-31.07416,28.31075,106.7869,50.3614,42.10813,90.70934,-3.096189,37.89434,56.46861,-9.370904,31.00641,44.02263,3.814764,26.70976,41.0624,14.63247,1,11.91489,167.4313,-143.7878,0.1911675
2:52:56 PM3015,4.8733,87.3395,5.602602,0.1884653,-0.974559,0.1213076,15.27091,100.1783,57.27691,-10.16144,85.18343,64.61292,-10.16144,85.18343,64.61292,-32.87485,68.49767,23.91692,-36.37825,53.84966,-6.355334,-36.02754,44.82514,-21.887,-6.734632,104.0506,51.01661,-21.60884,81.62792,-16.79772,-17.04505,40.66976,-27.60439,-12.92342,17.05934,-27.30761,-10.49963,4.955425,-27.47706,4.293031,107.2945,46.89676,-0.6271449,87.57946,-19.23967,1.109345,40.4992,-27.3153,2.434187,12.47997,-24.4175,3.354701,-1.072118,-23.30697,16.26438,108.2802,44.86121,21.05583,92.30331,-14.97634,22.37628,49.71322,-27.12254,22.60293,22.27634,-28.4831,22.65765,8.725983,-29.64796,29.36925,103.467,46.93394,41.20533,92.63686,-8.285495,37.58193,57.91617,-11.58713,32.10009,46.16251,2.835377,28.7947,43.02612,13.43038,1,11.91489,167.4313,-143.7878,0.1953816
2:52:57 PM3314,4.912196,87.32833,5.050528,0.1992701,-0.9733143,0.1138013,15.50813,99.94277,56.7398,-9.720821,84.63899,64.13988,-9.720821,84.63899,64.13988,-32.78337,68.20081,23.53959,-36.59053,53.83282,-6.83002,-35.80282,44.97189,-22.48782,-6.57584,103.6273,50.64445,-21.65279,81.4867,-17.21778,-16.74262,40.32404,-27.05185,-12.35025,16.76988,-26.39106,-9.685845,4.644163,-26.26795,4.391171,107.0114,46.47578,-0.7496144,87.67047,-19.75427,1.327882,40.49331,-27.15571,2.942945,12.51607,-24.01,4.000203,-1.079179,-22.56423,16.33843,108.1339,44.37072,20.91043,92.59095,-15.59815,22.56522,49.93458,-27.46763,23.05932,22.502,-28.844,23.23512,8.85794,-29.79778,29.50521,103.4433,46.32906,41.09792,93.09006,-9.033287,37.48251,58.28589,-11.30366,32.16051,46.89871,3.46849,28.93458,43.89063,14.21526,1,11.91489,167.4313,-143.7878,0.1949341
2:52:57 PM3513,5.773124,87.96644,3.681929,0.2132529,-0.9711494,0.1067337,17.93213,100.6878,54.99961,-6.875023,85.11559,63.22021,-6.875023,85.11559,63.22021,-30.88437,67.58221,23.63978,-35.54114,52.70278,-6.362957,-34.68734,44.41444,-22.16518,-4.378666,104.1376,49.63702,-21.44773,81.8446,-17.70145,-16.53885,40.6005,-27.18886,-11.90925,17.09188,-26.5259,-9.011497,4.95205,-26.24955,6.408382,107.6387,45.11072,-0.706455,88.25078,-20.92265,1.586567,41.06498,-28.20445,3.593325,13.1134,-25.05609,4.851419,-0.4941466,-23.46657,18.26716,108.8886,42.61359,21.02525,93.40112,-17.48038,22.71918,50.69147,-29.15108,23.44972,23.26,-30.44172,23.74965,9.580795,-31.28742,31.54047,104.3382,44.13483,41.41168,94.11443,-11.58415,37.90671,59.25194,-12.95446,33.16828,48.3041,2.339331,30.31292,45.52208,13.38043,1,11.91489,167.4313,-143.7878,0.2251678
2:52:57 PM3702,7.974805,91.83913,-2.783106,0.1832074,-0.9830149,-0.01080499,23.11202,98.45037,48.89217,-1.80132,82.82637,56.68207,-1.80132,82.82637,56.68207,-30.28507,70.95763,17.97435,-40.55307,60.2074,-12.39418,-43.41455,54.29998,-28.80332,0.7014223,103.1455,45.13036,-20.47498,88.9406,-23.22593,-17.62609,48.74258,-37.05298,-13.86203,25.16309,-39.1428,-11.31047,12.88846,-40.05467,11.36983,106.7955,40.44336,0.2981638,95.03082,-26.83167,0.2857682,49.05481,-39.90791,1.310503,20.88183,-40.58841,2.193041,6.906117,-39.77242,23.12755,107.9528,37.46928,22.34496,99.10875,-24.01181,21.8459,57.35085,-38.8178,21.4943,30.046,-41.81887,21.31172,16.46847,-43.70446,36.28765,102.8619,37.77928,43.01101,98.549,-19.16601,38.17303,64.15616,-23.99119,33.79916,51.95294,-9.563489,31.35506,48.29916,1.689939,1,11.91489,167.4313,-143.7878,0.2679075
2:52:57 PM3848,11.7119,92.81548,-12.55687,0.1781953,-0.9580697,-0.2243854,29.1682,88.54527,38.63123,4.558307,71.51257,44.08164,4.558307,71.51257,44.08164,-28.91383,68.51533,7.734553,-45.04763,64.999,-21.7711,-53.30704,63.22384,-36.4766,6.633081,93.81107,36.93708,-17.63399,94.11533,-31.86567,-16.18459,58.14946,-54.65907,-12.95008,35.7067,-62.43006,-10.29646,23.5467,-65.43576,17.09784,98.41428,32.64701,2.984358,100.9292,-35.03905,2.263708,58.50473,-57.04872,3.186365,31.03763,-63.3683,4.001804,17.22235,-65.55386,28.71618,100.2271,29.46017,25.1528,104.4375,-32.41332,23.88701,66.41729,-55.13012,23.32258,40.16576,-63.20626,22.98346,27.13283,-67.51121,41.85438,95.25014,28.11167,46.01176,102.9799,-28.71735,40.9383,70.62737,-41.2524,37.11879,55.21065,-30.11939,35.07521,49.09789,-19.144,1,11.91489,167.4313,-143.7878,0.3702092
2:52:57 PM3977,9.725282,89.98116,-4.19385,0.09333558,-0.9768407,-0.1925374,19.25553,84.80032,48.9617,-7.710696,70.8632,50.97317,-7.710696,70.8632,50.97317,-32.80717,60.5661,9.565263,-43.86879,51.83968,-21.17132,-49.03718,51.13772,-36.80572,-2.043202,92.61244,44.08675,-16.28495,94.27218,-27.448,-23.85264,91.94527,-69.31086,-24.62762,74.55685,-85.79025,-22.49846,64.37689,-83.22318,9.386572,95.87588,41.29113,5.233248,98.57442,-27.71891,0.9849421,86.42952,-73.75407,-1.579657,70.25684,-96.71267,-3.573011,67.6525,-107.0965,21.46748,96.25788,39.76333,27.07763,99.5373,-22.0147,27.62789,95.52896,-66.13747,26.05538,78.55016,-87.67657,24.0102,70.44349,-90.9053,33.98505,89.76005,40.30156,46.89922,95.74416,-15.41186,53.75014,89.1244,-49.15797,53.01857,75.49906,-62.94284,53.25405,71.79554,-67.13608,1,11.91489,167.4313,-143.7878,0.3890113
2:52:57 PM4135,6.80455,93.61165,-1.085393,0.06495768,-0.9880002,-0.1401293,19.07148,91.26642,51.70856,-7.999383,78.04673,55.93641,-7.999383,78.04673,55.93641,-36.33514,67.04593,16.86538,-50.03844,57.56782,-12.55625,-54.58553,52.93528,-28.56293,-2.310915,99.24184,47.51138,-20.33075,97.12567,-23.1541,-30.53974,96.19352,-64.50735,-32.57397,78.10564,-80.10281,-31.03876,65.7918,-79.41838,9.010651,102.0953,43.93578,1.217337,100.9441,-24.80182,-5.26369,94.73708,-71.75127,-9.35153,80.02472,-95.45921,-11.53375,69.40167,-104.486,20.99736,102.1311,41.75726,23.34986,101.763,-20.31595,20.80267,100.2013,-64.52298,17.47418,85.29665,-87.35843,15.47458,74.07099,-94.25581,33.40451,95.4082,42.01497,43.42374,97.92923,-14.55207,50.68144,95.34159,-48.76005,50.6139,83.83304,-64.37276,48.60225,73.4149,-70.35138,1,11.91489,167.4313,-143.7878,0.367125
2:52:57 PM4257,-8.958847,93.64413,3.347964,0.1050818,-0.9821947,-0.1557283,5.922551,91.33443,55.46694,-20.25509,76.78351,60.8025,-20.25509,76.78351,60.8025,-50.39608,66.09849,23.01587,-65.62653,57.1465,-5.813675,-70.38905,51.71185,-21.8498,-15.99156,98.3156,52.39034,-37.2573,96.08125,-17.36335,-49.8244,94.33834,-58.03538,-52.6708,77.85856,-75.20636,-50.87268,65.49976,-76.50996,-5.00297,101.7482,48.3193,-16.01901,100.9493,-19.98097,-24.24808,96.53065,-66.85889,-28.66193,81.83741,-90.52018,-30.72235,70.42526,-99.23749,6.850238,102.3837,45.57595,6.239097,102.7849,-16.53861,1.272993,101.9746,-60.55985,-2.638508,87.56631,-83.62035,-4.318089,75.99751,-90.79929,19.56117,96.26326,45.15916,26.72581,99.8608,-11.78201,32.6834,97.8597,-46.27924,32.55027,86.56786,-62.04897,30.63669,76.04198,-68.17388,1,11.91489,167.4313,-143.7878,-0.1775427
2:52:57 PM4399,-13.10666,92.77405,5.059518,0.1015505,-0.9816527,-0.1613864,5.668549,90.71939,55.91666,-19.90765,75.96069,63.23139,-19.90765,75.96069,63.23139,-53.505,66.54726,28.11611,-72.42067,58.74397,1.198579,-78.2537,52.89793,-14.67711,-16.4742,97.50719,54.48313,-42.90143,94.92029,-13.47061,-59.53745,92.18178,-52.59767,-64.77327,77.05806,-70.44108,-63.51495,64.95905,-73.77041,-5.852612,101.0226,49.59138,-21.96267,99.96147,-17.6861,-33.74134,96.17408,-63.85644,-39.82817,81.33705,-87.05219,-42.31345,69.53287,-95.41052,5.755006,101.7516,45.96369,0.4745129,101.9938,-15.92986,-8.125527,101.2197,-59.38821,-13.82734,86.87995,-82.11588,-15.8724,75.16014,-89.28466,18.45099,95.73794,44.60388,21.28519,99.25504,-12.72122,24.91124,97.00868,-47.52585,23.83692,85.69826,-63.24615,21.45831,75.1158,-69.30313,1,11.91489,167.4313,-143.7878,-0.4300495
